uid,total_contributions,p_creation,p_modification,p_delete,p_is_used,p_is_edited,p_is_deleted,avg,weighted_avg
98374,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666667,1.0,0.2777777777777778,0.25
75339,5,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
2075220,26,0.0,0.8846153846153846,0.11538461538461539,0.06896551724137931,1.0,1.0,0.36405835543766574,0.36019009725906276
3709044,2,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
1232479,76,0.39473684210526316,0.6052631578947368,0.0,0.13793103448275862,0.8947368421052632,0.9605263157894737,0.338777979431337,0.2932546884452511
24657,187,1.0,0.0,0.0,0.028735632183908046,0.9786096256684492,0.983957219251337,0.33455754297539286,0.17206804351834779
242257,7,0.0,1.0,0.0,0.0,0.8571428571428572,1.0,0.30952380952380953,0.32142857142857145
1424448,32,0.0,1.0,0.0,0.0,0.9375,1.0,0.3229166666666667,0.328125
1429581,21,0.0,1.0,0.0,0.0,0.7619047619047619,0.9047619047619048,0.29365079365079366,0.3134920634920635
4983317,25,0.76,0.24,0.0,0.0,0.92,0.96,0.32,0.19999999999999998
2514042,3,0.0,1.0,0.0,0.0,0.6666666666666667,1.0,0.2777777777777778,0.3055555555555556
3500139,76,0.2631578947368421,0.7105263157894737,0.02631578947368421,0.0,0.9868421052631579,0.9868421052631579,0.3355263157894737,0.2905701754385965
1072240,1,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25
810093,1014,0.3865877712031558,0.45857988165680474,0.15483234714003946,0.23563218390804597,0.9822485207100592,0.9911242603550295,0.39545217529302407,0.33923348976399376
20578,63,1.0,0.0,0.0,0.0,0.9047619047619048,0.9365079365079365,0.31746031746031744,0.15873015873015872
170592,3,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
481380,4,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
83557,93657,0.957984987774539,0.03126301290880554,0.010751999316655455,1.0,0.9990176922173463,0.9993700417480808,0.5016282819223337,0.4244833096654102
392288,4,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.4166666666666667
88164,1,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25
713836,7,0.7142857142857143,0.2857142857142857,0.0,0.005747126436781609,1.0,1.0,0.3342911877394636,0.2157224958949097
158826,2597,0.29765113592606857,0.2164035425490951,0.4859453215248363,0.5172413793103449,0.9865229110512129,0.9938390450519831,0.498284935314399,0.45240750822124554
1069176,4,0.0,0.5,0.5,0.005747126436781609,1.0,1.0,0.4176245210727969,0.3764367816091954
1443965,4,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666
213614,2,0.5,0.5,0.0,0.0,1.0,1.0,0.3333333333333333,0.25
1704554,163,0.4171779141104294,0.5521472392638037,0.03067484662576687,0.07471264367816093,0.9386503067484663,0.9815950920245399,0.34067296617539894,0.27992560468232136
10352,6,0.8333333333333334,0.16666666666666666,0.0,0.0,1.0,0.8333333333333334,0.3333333333333333,0.19444444444444445
231539,15,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666667,0.8666666666666667,0.2777777777777778,0.19444444444444442
96371,36,0.0,1.0,0.0,0.011494252873563218,0.9722222222222222,1.0,0.3306194125159643,0.3338920817369093
323702,31,0.6451612903225806,0.3548387096774194,0.0,0.005747126436781609,0.967741935483871,0.967741935483871,0.3289148436534421,0.22455506117908786
675449,36,0.08333333333333333,0.2222222222222222,0.6944444444444444,0.017241379310344827,1.0,1.0,0.45194763729246484,0.381625159642401
211063,28,0.25,0.75,0.0,0.034482758620689655,0.8571428571428572,0.9642857142857143,0.31527093596059114,0.2883825944170772
5497895,6,0.8333333333333334,0.16666666666666666,0.0,0.0,1.0,1.0,0.3333333333333333,0.19444444444444445
695934,1,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666
339581,5,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
170106,2,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
4994101,14,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.011494252873563218,1.0,1.0,0.3828680897646415,0.3004926108374384
13436,2,0.0,0.0,1.0,0.005747126436781609,1.0,1.0,0.5009578544061303,0.4181034482758621
270456,19,0.21052631578947367,0.7894736842105263,0.0,0.017241379310344827,1.0,1.0,0.33620689655172414,0.3025559588626739
1712229,43,0.023255813953488372,0.9534883720930233,0.023255813953488372,0.0,1.0,0.9767441860465116,0.3372093023255814,0.33139534883720934
3043409,12,0.5833333333333334,0.4166666666666667,0.0,0.011494252873563218,1.0,1.0,0.33524904214559387,0.23898467432950196
13442,16,0.1875,0.5,0.3125,0.04597701149425287,0.9375,1.0,0.38266283524904215,0.33441091954022983
2479270,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
163973,16,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
98443,217,0.7603686635944701,0.09216589861751152,0.14746543778801843,0.011494252873563218,0.9723502304147466,0.9953917050691244,0.355218320179388,0.21946342496954288
42123,6,0.0,1.0,0.0,0.040229885057471264,1.0,1.0,0.34003831417624514,0.34339080459770116
439947,10,0.5,0.5,0.0,0.040229885057471264,1.0,1.0,0.34003831417624514,0.2600574712643678
2820261,13,0.15384615384615385,0.5384615384615384,0.3076923076923077,0.022988505747126436,1.0,1.0,0.3884468022399057,0.339080459770115
24207,40,0.85,0.1,0.05,0.005747126436781609,0.875,0.975,0.32179118773946364,0.18685344827586203
1679,3,0.0,1.0,0.0,0.011494252873563218,0.6666666666666667,1.0,0.27969348659003834,0.30842911877394635
3003069,9,0.4444444444444444,0.5555555555555556,0.0,0.0,0.8888888888888888,0.8888888888888888,0.3148148148148148,0.25
2853561,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
342673,11,1.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,0.3181818181818182,0.1590909090909091
1544322,8,0.0,1.0,0.0,0.0,1.0,0.875,0.3333333333333333,0.3333333333333333
221846,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
22165,11,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
141978,14,0.0,1.0,0.0,0.0,0.9285714285714286,1.0,0.32142857142857145,0.3273809523809524
2238139,618,0.16828478964401294,0.41423948220064727,0.4174757281553398,0.09770114942528736,0.9838187702265372,0.9935275080906149,0.41649927463452735,0.3631523639474761
163480,61,0.14754098360655737,0.4098360655737705,0.4426229508196721,0.028735632183908046,0.9836065573770492,0.9836065573770492,0.4091608567301049,0.3514462031279442
1238664,44,0.1590909090909091,0.8409090909090909,0.0,0.005747126436781609,0.9772727272727273,1.0,0.3305033089515848,0.30636102403343785
90780,38,0.02631578947368421,0.9736842105263158,0.0,0.12643678160919541,0.9210526315789473,0.9473684210526316,0.34124823553135714,0.3539776164549304
134812,1,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.25
9375,40,0.75,0.225,0.025,0.005747126436781609,0.875,0.925,0.31762452107279693,0.2014367816091954
46239,7,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
4435171,3,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
709289,808,0.6002475247524752,0.08663366336633663,0.3131188118811881,0.040229885057471264,1.0,0.9987623762376238,0.39222478282310985,0.269442784795721
3959449,6,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,1.0,0.3333333333333333,0.2222222222222222
2228868,1,0.0,1.0,0.0,0.005747126436781609,0.0,1.0,0.16762452107279693,0.2514367816091954
361644,8,0.125,0.875,0.0,0.017241379310344827,0.75,0.875,0.29454022988505746,0.2959770114942529
1075899,4,1.0,0.0,0.0,0.011494252873563218,1.0,1.0,0.33524904214559387,0.16954022988505746
37548,169,0.34911242603550297,0.591715976331361,0.05917159763313609,0.19540229885057472,0.9644970414201184,0.9704142011834319,0.36984515631730486,0.3259708902944977
3689622,88,0.8636363636363636,0.011363636363636364,0.125,0.017241379310344827,1.0,1.0,0.35704022988505746,0.20412095088819227
10927,38,0.05263157894736842,0.9473684210526315,0.0,0.05747126436781609,0.9473684210526316,1.0,0.33413994757007465,0.33454325468844526
262836,15,0.5333333333333333,0.4666666666666667,0.0,0.0,0.9333333333333333,1.0,0.32222222222222224,0.23888888888888885
6466263,116,0.034482758620689655,0.034482758620689655,0.9310344827586207,0.10919540229885058,1.0,1.0,0.5067049808429119,0.43247126436781613
110263,13,0.0,0.6153846153846154,0.38461538461538464,0.017241379310344827,0.9230769230769231,1.0,0.38748894783377547,0.3632847038019453
2244762,1,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.08333333333333333
694962,2,0.0,1.0,0.0,0.0,0.5,1.0,0.25,0.2916666666666667
24251,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
224440,7,0.0,0.14285714285714285,0.8571428571428571,0.0,1.0,1.0,0.4761904761904762,0.4047619047619047
26299,20,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666
706229,2,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
219843,3,0.0,1.0,0.0,0.0,0.6666666666666667,1.0,0.2777777777777778,0.3055555555555556
6236830,24,0.08333333333333333,0.125,0.7916666666666666,0.040229885057471264,1.0,1.0,0.47198275862068956,0.3954741379310345
4802,2,0.0,1.0,0.0,0.0,0.5,1.0,0.25,0.2916666666666667
229574,356,0.25842696629213485,0.7162921348314607,0.025280898876404494,0.3218390804597701,0.9466292134831461,0.9803370786516854,0.3822915321365534,0.36838111842954935
4485761,1,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.08333333333333333
332493,22,0.18181818181818182,0.7727272727272727,0.045454545454545456,0.034482758620689655,0.9090909090909091,0.9545454545454546,0.33150470219435735,0.30786311389759663
1586896,22,0.045454545454545456,0.9545454545454546,0.0,0.022988505747126436,0.8636363636363636,0.9545454545454546,0.31443747823058166,0.32014106583072105
1918167,41,0.024390243902439025,0.0,0.975609756097561,0.0,0.9512195121951219,0.975609756097561,0.4878048780487805,0.4065040650406504
641218,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
53964,144,0.22916666666666666,0.6458333333333334,0.125,0.14367816091954022,0.9861111111111112,0.9930555555555556,0.3757982120051086,0.34031768837803317
3364606,1,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333
167634,16,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.4166666666666667
722137,15,0.0,0.9333333333333333,0.06666666666666667,0.11494252873563218,0.8666666666666667,0.8666666666666667,0.34137931034482766,0.35651340996168585
562395,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
102612,16,1.0,0.0,0.0,0.0,0.9375,0.9375,0.3229166666666667,0.16145833333333334
705744,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
1256648,3,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,1.0,0.3333333333333333,0.2777777777777778
4953744,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
1786055,116,0.04310344827586207,0.9224137931034483,0.034482758620689655,0.10919540229885058,0.9396551724137931,0.9827586206896551,0.34722222222222215,0.35129310344827586
524500,2,0.0,1.0,0.0,0.0,0.5,1.0,0.25,0.2916666666666667
6273727,2,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
445671,13,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
130277,559,0.7119856887298748,0.16100178890876565,0.12701252236135957,0.16666666666666666,0.9892665474060823,0.9964221824686941,0.38049095607235145,0.266025641025641
45284,2,1.0,0.0,0.0,0.0,0.5,1.0,0.25,0.125
445666,3,0.0,0.6666666666666666,0.3333333333333333,0.005747126436781609,1.0,1.0,0.38984674329501917,0.3625478927203065
322785,8,0.25,0.5,0.25,0.034482758620689655,0.875,1.0,0.35991379310344823,0.31070402298850575
327907,27,0.6296296296296297,0.37037037037037035,0.0,0.028735632183908046,0.8888888888888888,1.0,0.31960408684546615,0.22631971051511282
3020487,8,0.625,0.375,0.0,0.0,0.875,1.0,0.3125,0.21875
2063093,3,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
1872631,22,0.09090909090909091,0.13636363636363635,0.7727272727272727,0.005747126436781609,0.9090909090909091,0.9545454545454546,0.4479275513758272,0.3764367816091954
88302,317,0.08201892744479496,0.9053627760252366,0.012618296529968454,0.16091954022988506,0.9621451104100947,0.9968454258675079,0.355947157861658,0.357790347728344
806140,10,0.7,0.1,0.2,0.0,1.0,1.0,0.3666666666666667,0.23333333333333336
2179792,8,0.5,0.5,0.0,0.0,0.875,1.0,0.3125,0.23958333333333334
12531,2,0.0,1.0,0.0,0.0,0.5,1.0,0.25,0.2916666666666667
107257,219,0.8310502283105022,0.1324200913242009,0.0365296803652968,0.04597701149425287,0.9908675799086758,0.995433789954338,0.34556237862803757,0.20860231984464386
80120,286,0.527972027972028,0.3881118881118881,0.08391608391608392,0.22413793103448276,0.9545454545454546,0.9825174825174825,0.37709991158267014,0.30457760630174424
210173,11655,0.49498069498069497,0.4669240669240669,0.0380952380952381,0.028735632183908046,0.9996567996567997,1.0,0.3444146116559909,0.261166462028531
157949,1,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.25
464135,228,0.6578947368421053,0.2675438596491228,0.07456140350877193,0.1724137931034483,0.9736842105263158,0.9824561403508771,0.370109901189756,0.2708081266384352
14081,9,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.6666666666666667,0.8888888888888888,0.29629629629629634,0.2222222222222222
1075986,777,0.6151866151866152,0.1093951093951094,0.2754182754182754,0.04597701149425287,0.9961389961389961,1.0,0.3862557138419207,0.26492625630556665
1227542,3,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,1.0,0.3333333333333333,0.2777777777777778
118021,1,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.4166666666666667
616204,6,0.5,0.5,0.0,0.0,0.5,0.8333333333333334,0.25,0.20833333333333334
317197,14,0.6428571428571429,0.35714285714285715,0.0,0.0,0.5714285714285714,0.7857142857142857,0.2619047619047619,0.19047619047619047
2748195,3,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.3888888888888889,0.3611111111111111
183561,112,0.0,1.0,0.0,0.04597701149425287,0.9553571428571429,1.0,0.33355569239189925,0.34110734811165844
4363,3,0.0,0.0,1.0,0.005747126436781609,1.0,1.0,0.5009578544061303,0.4181034482758621
4023601,4,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
904963,558,0.8548387096774194,0.025089605734767026,0.12007168458781362,0.005747126436781609,0.9946236559139785,0.9982078853046595,0.3534070778230957,0.2018549417047749
2814778,8,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
81170,14,0.0,1.0,0.0,0.011494252873563218,0.9285714285714286,0.9285714285714286,0.323344280240832,0.3302545155993432
1795336,22,0.9545454545454546,0.045454545454545456,0.0,0.0,1.0,1.0,0.3333333333333333,0.17424242424242423
47892,26,0.8461538461538461,0.15384615384615385,0.0,0.0,1.0,1.0,0.3333333333333333,0.1923076923076923
4496211,279,0.8602150537634409,0.12186379928315412,0.017921146953405017,0.028735632183908046,1.0,1.0,0.34110946318955215,0.19864149466485392
5404,22,1.0,0.0,0.0,0.0,0.8181818181818181,1.0,0.30303030303030304,0.15151515151515152
109343,5,0.4,0.6,0.0,0.005747126436781609,0.4,1.0,0.23429118773946364,0.21810344827586203
2097920,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
375079,52,0.11538461538461539,0.34615384615384615,0.5384615384615384,0.11494252873563218,0.9807692307692307,1.0,0.43902888299440024,0.38610742705570295
19237,4,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
57126,9,0.3333333333333333,0.6666666666666666,0.0,0.0,0.7777777777777778,1.0,0.2962962962962963,0.25925925925925924
160042,352,0.1278409090909091,0.6363636363636364,0.23579545454545456,0.034482758620689655,1.0,1.0,0.37837970219435735,0.3402968260188088
3620638,5380,0.6890334572490706,0.2245353159851301,0.08643122676579926,0.1724137931034483,0.9966542750929368,0.9979553903345725,0.37591654916036404,0.268521663889245
550691,14,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.0,1.0,1.0,0.3452380952380953,0.27976190476190477
187177,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
5752697,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
397097,13,0.0,0.9230769230769231,0.07692307692307693,0.022988505747126436,0.8461538461538461,1.0,0.32434423813734153,0.3326702033598586
351541,6,0.5,0.5,0.0,0.0,0.6666666666666667,1.0,0.2777777777777778,0.22222222222222224
705842,241,0.3900414937759336,0.5518672199170125,0.058091286307053944,0.14367816091954022,0.9543568464730291,0.970954356846473,0.35935438228327055,0.3052833023322364
18744,40,0.475,0.475,0.05,0.005747126436781609,0.925,0.975,0.33012452107279694,0.25352011494252874
5271915,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
11068,8,0.0,1.0,0.0,0.0,0.5,1.0,0.25,0.2916666666666667
27454,185,0.7891891891891892,0.21081081081081082,0.0,0.09195402298850575,0.9621621621621621,0.9837837837837837,0.34235269752511127,0.2216371543957751
6975,3,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.25
172867,168,0.0,0.8095238095238095,0.19047619047619047,0.034482758620689655,1.0,0.9940476190476191,0.3708264915161467,0.3578270388615217
6654756,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
4843787,1,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.08333333333333333
43845,3,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,1.0,0.3888888888888889,0.25
24904,27,0.2962962962962963,0.6666666666666666,0.037037037037037035,0.06321839080459771,0.7037037037037037,0.962962962962963,0.3006598552575564,0.2781502767134951
138059,688,0.45930232558139533,0.29069767441860467,0.25,0.22988505747126436,0.9738372093023255,0.9883720930232558,0.40895371112893164,0.33290731087944403
37707,14,0.21428571428571427,0.7857142857142857,0.0,0.0,0.7142857142857143,0.8571428571428572,0.28571428571428575,0.27380952380952384
3280249,4,0.5,0.5,0.0,0.0,1.0,1.0,0.3333333333333333,0.25
145231,4,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
616774,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
161619,9,0.0,1.0,0.0,0.011494252873563218,0.7777777777777778,1.0,0.29821200510855683,0.3176883780332056
2898,14,0.0,1.0,0.0,0.0,0.9285714285714286,1.0,0.32142857142857145,0.3273809523809524
185687,2,1.0,0.0,0.0,0.0,0.5,1.0,0.25,0.125
704348,11,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.06896551724137931,0.9090909090909091,0.9090909090909091,0.3751306165099268,0.30512016718913265
2708338,6,0.8333333333333334,0.16666666666666666,0.0,0.005747126436781609,0.8333333333333334,0.8333333333333334,0.3065134099616858,0.18199233716475097
483675,18,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.022988505747126436,0.9444444444444444,0.8888888888888888,0.4019795657726692,0.3251915708812261
3948380,64,0.0,0.0,1.0,0.005747126436781609,1.0,1.0,0.5009578544061303,0.4181034482758621
142688,16,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.4166666666666667
2126146,42,0.09523809523809523,0.9047619047619048,0.0,0.0,0.9761904761904762,1.0,0.32936507936507936,0.3154761904761905
33634,108,0.7314814814814815,0.25925925925925924,0.009259259259259259,0.0,0.9259259259259259,0.9722222222222222,0.3225308641975309,0.2060185185185185
11618,2,1.0,0.0,0.0,0.0,0.5,1.0,0.25,0.125
109925,1,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.4166666666666667
442210,2,0.0,1.0,0.0,0.005747126436781609,0.5,1.0,0.2509578544061303,0.29310344827586204
51045,29,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
2604353,5,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666
1788274,2,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
161128,1,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.25
2219338,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
10610,5,0.0,1.0,0.0,0.0,0.8,1.0,0.3,0.31666666666666665
6646032,31,0.8387096774193549,0.16129032258064516,0.0,0.005747126436781609,1.0,1.0,0.3342911877394636,0.1949851687059696
38262,4,0.25,0.75,0.0,0.0,1.0,1.0,0.3333333333333333,0.2916666666666667
487793,3,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
647550,6,1.0,0.0,0.0,0.0,0.6666666666666667,1.0,0.2777777777777778,0.1388888888888889
3128152,2,1.0,0.0,0.0,0.0,0.5,1.0,0.25,0.125
2269016,342,0.23391812865497075,0.19298245614035087,0.5730994152046783,0.06321839080459771,0.97953216374269,0.9912280701754386,0.43597499495866104,0.3562042078376017
15739,27,0.25925925925925924,0.7037037037037037,0.037037037037037035,0.0,0.8518518518518519,0.962962962962963,0.3148148148148148,0.28086419753086417
41851,31,0.8709677419354839,0.12903225806451613,0.0,0.0,0.935483870967742,1.0,0.3225806451612903,0.18279569892473116
2209114,8,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
98682,6,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333
1955174,36,0.9722222222222222,0.027777777777777776,0.0,0.0,0.9166666666666666,0.9722222222222222,0.3194444444444444,0.16435185185185186
2511706,2,0.5,0.0,0.5,0.0,1.0,1.0,0.4166666666666667,0.2916666666666667
290680,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
7037,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
7451919,1,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.08333333333333333
419206,2,1.0,0.0,0.0,0.0,0.5,1.0,0.25,0.125
207745,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
451458,15,0.9333333333333333,0.06666666666666667,0.0,0.0,1.0,1.0,0.3333333333333333,0.17777777777777778
1122708,96,0.25,0.07291666666666667,0.6770833333333334,0.09195402298850575,1.0,1.0,0.46150622605363983,0.37107878352490425
155015,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
209796,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
293774,11,0.0,0.2727272727272727,0.7272727272727273,0.017241379310344827,1.0,1.0,0.4574190177638453,0.39824973876698017
2512300,1,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
2037651,36,0.7222222222222222,0.25,0.027777777777777776,0.0,0.9444444444444444,1.0,0.32870370370370366,0.21064814814814814
