"source";"target";"weight"
"2874370";"83557";"8.0"
"158826";"3620638";"1.0"
"3620638";"1712229";"2.0"
"1712229";"810093";"6.0"
"1712229";"2709404";"4.0"
"2709404";"161619";"1.0"
"161619";"322785";"1.0"
"322785";"1786055";"1.0"
"83557";"1232479";"1.0"
"1232479";"211063";"5.0"
"211063";"15739";"1.0"
"15739";"83557";"3.0"
"332493";"3620638";"2.0"
"3620638";"138059";"21.0"
"860575";"138059";"11.0"
"138059";"1918167";"37.0"
"83557";"37548";"2.0"
"229574";"9375";"3.0"
"210173";"647550";"1.0"
"1429581";"1238664";"2.0"
"1238664";"647550";"1.0"
"81170";"5404";"4.0"
"125897";"810093";"2.0"
"80120";"88302";"9.0"
"1151930";"80120";"2.0"
"4994101";"83557";"1.0"
"2269016";"2709404";"1.0"
"1870904";"2709404";"1.0"
"138059";"860575";"1.0"
"860575";"1586896";"1.0"
"1586896";"57884";"1.0"
"57884";"83557";"7.0"
"96371";"88302";"7.0"
"138059";"57884";"5.0"
"15739";"2709404";"1.0"
"2226712";"3620638";"1.0"
"1424448";"2037651";"1.0"
"2126146";"2037651";"1.0"
"3620638";"860575";"35.0"
"4496211";"158826";"1.0"
"158826";"4496211";"1.0"
"4496211";"1238664";"1.0"
"1238664";"229574";"3.0"
"53964";"83557";"19.0"
"83557";"85516";"3.0"
"85516";"83557";"3.0"
"4205124";"107257";"1.0"
"4496211";"1198089";"1.0"
"2209114";"3197428";"1.0"
"3197428";"229574";"3.0"
"1238664";"83557";"22.0"
"83557";"194054";"3.0"
"194054";"83557";"4.0"
"208829";"522742";"3.0"
"522742";"208829";"4.0"
"810093";"332493";"2.0"
"332493";"810093";"3.0"
"1151930";"810093";"11.0"
"2709404";"83557";"22.0"
"4023601";"52634";"4.0"
"52634";"3197428";"16.0"
"3197428";"481380";"4.0"
"481380";"141978";"4.0"
"141978";"53964";"13.0"
"53964";"42429";"13.0"
"42429";"464135";"13.0"
"464135";"43845";"1.0"
"83557";"43845";"1.0"
"2709404";"2269016";"3.0"
"208829";"420883";"1.0"
"420883";"158826";"2.0"
"420883";"83557";"6.0"
"6646032";"83557";"2.0"
"675449";"158826";"1.0"
"1704554";"207745";"1.0"
"207745";"24251";"1.0"
"24251";"85516";"1.0"
"41390";"3085";"1.0"
"3085";"23960";"6.0"
"210173";"138059";"3.0"
"210173";"23960";"65.0"
"300459";"23960";"4.0"
"210173";"860575";"10.0"
"860575";"23960";"11.0"
"53964";"1075986";"1.0"
"2514042";"2486788";"1.0"
"2486788";"83557";"1.0"
"15739";"1704554";"1.0"
"163973";"229574";"1.0"
"3197428";"90780";"1.0"
"412560";"83557";"9.0"
"412560";"323702";"23.0"
"412560";"37548";"2.0"
"160042";"158826";"2.0"
"172867";"860575";"86.0"
"3178375";"1429581";"1.0"
"3178375";"3620638";"10.0"
"66518";"2709404";"2.0"
"158826";"130277";"9.0"
"722137";"80120";"2.0"
"41390";"23960";"8.0"
"722137";"83557";"6.0"
"53964";"2709404";"3.0"
"705842";"9375";"8.0"
"9375";"83557";"5.0"
"158826";"705842";"18.0"
"705842";"83557";"17.0"
"138059";"27454";"1.0"
"27454";"83557";"29.0"
"158826";"27454";"4.0"
"160042";"90780";"1.0"
"810093";"860575";"29.0"
"83557";"13442";"1.0"
"13442";"23960";"7.0"
"675449";"83557";"1.0"
"83557";"33634";"26.0"
"33634";"23960";"8.0"
"37548";"23960";"3.0"
"37548";"88302";"3.0"
"1424448";"3620638";"1.0"
"158826";"451458";"1.0"
"451458";"208829";"1.0"
"1429581";"4485761";"1.0"
"3689622";"2678738";"1.0"
"2678738";"1151930";"1.0"
"1151930";"2104887";"1.0"
"2104887";"158826";"1.0"
"2709404";"420883";"3.0"
"158826";"420883";"4.0"
"83557";"92075";"1.0"
"92075";"83557";"1.0"
"53964";"1238664";"2.0"
"810093";"53964";"1.0"
"1238664";"158826";"2.0"
"158826";"810093";"5.0"
"41390";"33634";"4.0"
"5745229";"208829";"2.0"
"439947";"83557";"3.0"
"1198089";"161619";"1.0"
"262836";"53964";"1.0"
"53964";"49047";"2.0"
"49047";"2709404";"3.0"
"4496211";"3620638";"1.0"
"3620638";"3280249";"1.0"
"3280249";"2709404";"1.0"
"5745229";"262836";"2.0"
"262836";"810093";"2.0"
"172867";"300459";"2.0"
"2377664";"4983317";"1.0"
"1704554";"158826";"2.0"
"90780";"10610";"1.0"
"10610";"158826";"1.0"
"300459";"870861";"2.0"
"2514042";"158826";"1.0"
"158826";"870861";"3.0"
"158826";"1198089";"5.0"
"1198089";"1786055";"1.0"
"2238139";"1068549";"2.0"
"4983317";"83557";"3.0"
"1075986";"870861";"5.0"
"125897";"1772032";"27.0"
"1772032";"1955342";"21.0"
"125897";"1955342";"59.0"
"4435171";"522742";"1.0"
"522742";"83557";"2.0"
"1122708";"2709404";"1.0"
"2269016";"158826";"5.0"
"125897";"1869781";"2.0"
"1869781";"1955342";"1.0"
"105497";"83557";"2.0"
"996303";"83557";"55.0"
"83557";"27454";"9.0"
"5509234";"1704554";"1.0"
"161619";"49047";"1.0"
"125897";"860575";"3.0"
"2488";"5404";"16.0"
"3990";"2488";"4.0"
"158826";"10927";"2.0"
"83557";"2488";"1.0"
"870861";"1232479";"1.0"
"1232479";"83557";"16.0"
"870861";"37548";"1.0"
"2814778";"24657";"7.0"
"3709044";"381896";"1.0"
"381896";"158826";"8.0"
"1712229";"2063093";"3.0"
"2063093";"1544322";"2.0"
"1544322";"83557";"2.0"
"1544322";"130277";"4.0"
"3709044";"158826";"1.0"
"130277";"24657";"2.0"
"262836";"2709404";"2.0"
"2126146";"57126";"1.0"
"57126";"262836";"2.0"
"50179";"1429581";"1.0"
"1429581";"3500139";"2.0"
"3500139";"208829";"1.0"
"138059";"1704554";"4.0"
"705842";"722137";"1.0"
"158826";"533465";"7.0"
"2269016";"229574";"13.0"
"229574";"33634";"28.0"
"6236830";"533465";"1.0"
"158826";"33634";"2.0"
"705842";"229574";"43.0"
"158826";"332493";"1.0"
"332493";"705842";"5.0"
"2238139";"533465";"7.0"
"2238139";"332493";"1.0"
"24207";"24657";"1.0"
"53964";"2269016";"3.0"
"2269016";"19418";"1.0"
"19418";"83557";"1.0"
"562395";"1429581";"1.0"
"158826";"24657";"4.0"
"375079";"24657";"2.0"
"125897";"218616";"7.0"
"172867";"3620638";"24.0"
"214436";"45284";"2.0"
"1424448";"419206";"1.0"
"4496211";"83557";"17.0"
"2678738";"3620638";"1.0"
"4496211";"229574";"2.0"
"806988";"522742";"1.0"
"158826";"6975";"1.0"
"6975";"83557";"3.0"
"145231";"1418137";"1.0"
"1418137";"616204";"1.0"
"83557";"6975";"1.0"
"19418";"6975";"1.0"
"3197428";"141978";"1.0"
"464135";"3085";"1.0"
"464135";"88302";"1.0"
"2709404";"208829";"2.0"
"138059";"5752697";"1.0"
"5752697";"158826";"1.0"
"533465";"208829";"1.0"
"322785";"3620638";"2.0"
"98682";"83557";"6.0"
"1712229";"2219338";"1.0"
"2219338";"810093";"1.0"
"83557";"98682";"3.0"
"41851";"208829";"1.0"
"6466263";"83557";"1.0"
"50179";"80120";"1.0"
"53964";"27454";"3.0"
"709289";"3620638";"8.0"
"3942402";"522742";"1.0"
"229574";"317197";"1.0"
"83557";"317197";"2.0"
"138059";"705842";"16.0"
"138059";"37548";"1.0"
"37548";"317197";"3.0"
"1069176";"3620638";"2.0"
"6466263";"1122708";"2.0"
"1122708";"2238139";"1.0"
"2238139";"53964";"1.0"
"53964";"15739";"1.0"
"15739";"90780";"1.0"
"90780";"2269016";"1.0"
"2269016";"53964";"1.0"
"53964";"138059";"1.0"
"138059";"10610";"1.0"
"10610";"332493";"1.0"
"332493";"158826";"2.0"
"158826";"722137";"3.0"
