"source";"target";"weight"
"332493";"810093";"8.0"
"810093";"332493";"1.0"
"810093";"49047";"1.0"
"4205124";"332493";"1.0"
"4205124";"49047";"1.0"
"5745229";"332493";"1.0"
"5745229";"49047";"1.0"
"27454";"83557";"105.0"
"214436";"83557";"6.0"
"83557";"1238664";"9.0"
"3178375";"83557";"179.0"
"996303";"870861";"23.0"
"85516";"300459";"2.0"
"1704554";"300459";"21.0"
"158826";"1075986";"19.0"
"870861";"675449";"11.0"
"83557";"27454";"50.0"
"158826";"27454";"15.0"
"2709404";"27454";"10.0"
"860575";"172867";"15.0"
"860575";"300459";"4.0"
"4983317";"83557";"107.0"
"83557";"3620638";"585.0"
"83557";"90780";"27.0"
"194054";"90780";"2.0"
"194054";"83557";"12.0"
"194054";"229574";"1.0"
"722137";"160042";"2.0"
"722137";"158826";"12.0"
"722137";"229574";"3.0"
"158826";"160042";"4.0"
"83557";"442210";"1.0"
"1016290";"83557";"7.0"
"83557";"53964";"26.0"
"1238664";"229574";"9.0"
"130277";"83557";"39.0"
"158826";"130277";"29.0"
"996303";"300459";"2.0"
"229574";"37548";"8.0"
"83557";"208829";"60.0"
"522742";"83557";"12.0"
"4435171";"83557";"5.0"
"860575";"83557";"418.0"
"83557";"1122708";"82.0"
"27454";"1122708";"1.0"
"158826";"1122708";"20.0"
"2269016";"1122708";"2.0"
"2269016";"158826";"23.0"
"2709404";"1122708";"1.0"
"1122708";"158826";"7.0"
"83557";"375079";"47.0"
"375079";"83557";"69.0"
"4205124";"83557";"12.0"
"4205124";"229574";"3.0"
"1075986";"870861";"7.0"
"51045";"464135";"64.0"
"445671";"464135";"64.0"
"22165";"464135";"59.0"
"125897";"83557";"51.0"
"208829";"940533";"1.0"
"2209114";"940533";"1.0"
"83557";"3178375";"19.0"
"158826";"3620638";"16.0"
"158826";"3178375";"3.0"
"69075";"158826";"3.0"
"229574";"300459";"5.0"
"3620638";"860575";"18.0"
"4994101";"83557";"35.0"
"105497";"83557";"26.0"
"158826";"810093";"45.0"
"3620638";"709289";"25.0"
"709289";"3620638";"30.0"
"83557";"3689622";"15.0"
"1198089";"1075986";"4.0"
"9375";"83557";"28.0"
"3620638";"163480";"18.0"
"83557";"183561";"221.0"
"49047";"1786055";"7.0"
"1704554";"1786055";"10.0"
"5509234";"83557";"22.0"
"5509234";"1786055";"7.0"
"381896";"1786055";"2.0"
"3620638";"98443";"1.0"
"1232479";"1786055";"29.0"
"381896";"300459";"1.0"
"300459";"1198089";"36.0"
"83557";"23960";"10.0"
"98682";"83557";"16.0"
"810093";"53964";"1.0"
"1151930";"53964";"1.0"
"83557";"98316";"7.0"
"381896";"83557";"9.0"
"420883";"83557";"19.0"
"1232479";"83557";"49.0"
"1232479";"2709404";"1.0"
"1238664";"810093";"3.0"
"810093";"158826";"14.0"
"810093";"229574";"14.0"
"5745229";"158826";"4.0"
"5745229";"229574";"4.0"
"5745229";"83557";"21.0"
"83557";"2709404";"17.0"
"810093";"2709404";"6.0"
"432618";"83557";"7.0"
"432618";"23960";"4.0"
"262836";"23960";"2.0"
"57126";"83557";"4.0"
"57126";"23960";"2.0"
"98443";"83557";"5.0"
"138059";"3620638";"4.0"
"83557";"4994101";"4.0"
"3620638";"4994101";"6.0"
"806140";"3620638";"12.0"
"806140";"83557";"22.0"
"705842";"83557";"194.0"
"705842";"870861";"2.0"
"705842";"1198089";"14.0"
"1198089";"870861";"2.0"
"1198089";"158826";"119.0"
"1679";"83557";"91.0"
"1679";"870861";"1.0"
"1679";"1198089";"7.0"
"1679";"158826";"58.0"
"870861";"1198089";"23.0"
"870861";"158826";"82.0"
"158826";"870861";"7.0"
"158826";"1198089";"7.0"
"210173";"870861";"1.0"
"210173";"1198089";"7.0"
"210173";"158826";"58.0"
"181135";"83557";"91.0"
"181135";"870861";"1.0"
"181135";"1198089";"7.0"
"181135";"158826";"58.0"
"2853561";"83557";"91.0"
"2853561";"870861";"1.0"
"2853561";"1198089";"7.0"
"2853561";"158826";"58.0"
"83557";"361644";"11.0"
"1151930";"2709404";"3.0"
"2269016";"2238139";"143.0"
"533465";"2269016";"28.0"
"2269016";"533465";"7.0"
"4435171";"229574";"1.0"
"229574";"23960";"4.0"
"229574";"208829";"4.0"
"2081851";"23960";"3.0"
"2081851";"229574";"2.0"
"2081851";"83557";"5.0"
"2081851";"208829";"1.0"
"1198089";"23960";"5.0"
"1198089";"229574";"3.0"
"1198089";"208829";"4.0"
"208829";"23960";"2.0"
"2209114";"23960";"4.0"
"2209114";"229574";"10.0"
"2209114";"83557";"14.0"
"2209114";"208829";"1.0"
"229574";"130277";"2.0"
"130277";"229574";"2.0"
"24207";"83557";"5.0"
"24207";"229574";"2.0"
"24207";"130277";"1.0"
"1704554";"420883";"1.0"
"2269016";"138059";"27.0"
"138059";"2269016";"8.0"
"2238139";"2269016";"7.0"
"2238139";"138059";"8.0"
"533465";"138059";"1.0"
"870861";"810093";"5.0"
"221846";"1198089";"5.0"
"1232479";"1198089";"10.0"
"83557";"1232479";"33.0"
"211063";"1232479";"9.0"
"211063";"1786055";"11.0"
"130277";"1232479";"10.0"
"1544322";"1232479";"17.0"
"1544322";"2075220";"2.0"
"1712229";"1232479";"32.0"
"1712229";"2075220";"29.0"
"158826";"1232479";"20.0"
"158826";"2075220";"2.0"
"381896";"1232479";"18.0"
"381896";"2075220";"2.0"
"1955342";"464135";"5.0"
"487793";"208829";"4.0"
