"source";"target";"weight"
"50179";"66675";"64.0"
"50179";"67572";"10.0"
"37548";"183561";"7.0"
"214436";"179778";"104.0"
"181135";"66675";"12.0"
"66675";"5446";"43.0"
"2511706";"66675";"1.0"
"2511706";"5446";"1.0"
"75410";"66675";"45.0"
"75410";"67572";"11.0"
"51438";"179778";"8.0"
"978504";"424690";"20.0"
"424690";"9375";"3.0"
"66675";"9375";"1.0"
"978504";"9375";"1.0"
"978504";"66675";"1.0"
"978504";"1198089";"10.0"
"218616";"9375";"1.0"
"2516858";"9375";"1.0"
"5996654";"12657";"25.0"
"179778";"685878";"1.0"
"66675";"1198089";"22.0"
"424690";"23891";"5.0"
"1198089";"23891";"7.0"
"594009";"23891";"7.0"
"594009";"1198089";"2.0"
"179778";"1759463";"47.0"
"179778";"6756491";"2.0"
"201149";"1759463";"47.0"
"201149";"6756491";"2.0"
"2172401";"179778";"9.0"
"332493";"179778";"17.0"
"98821";"179778";"34.0"
"1778799";"179778";"52.0"
"2377664";"179778";"158.0"
"26687";"179778";"74.0"
"26687";"66675";"12.0"
"26687";"90780";"8.0"
"420883";"61223";"2.0"
"420883";"75410";"12.0"
"98682";"66675";"5.0"
"183561";"37548";"2.0"
"89411";"37548";"1.0"
"179778";"183561";"66.0"
"187177";"150478";"507.0"
"179778";"709289";"100.0"
"201149";"709289";"100.0"
"709289";"179778";"86.0"
"722137";"67572";"2.0"
"722137";"66675";"10.0"
"722137";"90780";"1.0"
"11068";"402624";"4.0"
"402624";"11068";"2.0"
"531532";"66675";"3.0"
"531532";"67572";"1.0"
"207829";"183561";"14.0"
"67572";"61223";"21.0"
"183561";"61223";"4.0"
"3197428";"67572";"27.0"
"3197428";"66675";"17.0"
"3197428";"90780";"2.0"
"26687";"67572";"3.0"
"181135";"23891";"5.0"
"23891";"90780";"147.0"
"51438";"90780";"9.0"
"179778";"420883";"1.0"
"67572";"685878";"1.0"
"699108";"66675";"35.0"
"699108";"685878";"1.0"
"699108";"23891";"12.0"
"699108";"67572";"29.0"
"685878";"23891";"10.0"
"685878";"67572";"4.0"
"23891";"102693";"36.0"
"51438";"102693";"11.0"
"66675";"102693";"8.0"
"179778";"102693";"1.0"
"179778";"23891";"6.0"
"50179";"102693";"2.0"
"50179";"23891";"47.0"
"50179";"179778";"323.0"
"23891";"337375";"5.0"
"23891";"1198089";"3.0"
"51438";"337375";"5.0"
"51438";"1198089";"4.0"
"67572";"337375";"41.0"
"67572";"1198089";"4.0"
"300459";"179778";"182.0"
