"source";"target";"weight"
"2377664";"5996654";"1.0"
"90780";"402624";"1.0"
"178114";"2904361";"1.0"
"208829";"79386";"1.0"
"66675";"815109";"1.0"
"66675";"2038686";"2.0"
"2038686";"201149";"1.0"
"531532";"201149";"2.0"
"6338136";"1238664";"1.0"
"1238664";"2377664";"1.0"
"66675";"11068";"6.0"
"5657";"31231";"1.0"
"31231";"1626";"1.0"
"218616";"136303";"3.0"
"136303";"37548";"4.0"
"136303";"66675";"6.0"
"4363";"66675";"15.0"
"2377664";"1443767";"1.0"
"66675";"79386";"3.0"
"242257";"88164";"1.0"
"88164";"201149";"1.0"
"2377664";"133564";"1.0"
"133564";"26687";"1.0"
"26687";"201149";"2.0"
"66675";"3005405";"1.0"
"3005405";"201149";"2.0"
"136303";"12022";"1.0"
"12022";"61223";"5.0"
"187177";"66675";"10.0"
"1390466";"201149";"1.0"
"37548";"201149";"1.0"
"1759463";"66675";"10.0"
"66675";"75410";"30.0"
"3386018";"709289";"2.0"
"66675";"531532";"1.0"
"66675";"34555";"6.0"
"1198089";"66675";"24.0"
"2179792";"66675";"2.0"
"1429581";"66675";"8.0"
"50179";"179778";"6.0"
"66675";"85516";"4.0"
"85516";"67572";"7.0"
"201149";"37548";"1.0"
"37548";"191786";"3.0"
"191786";"179778";"1.0"
"1443767";"207829";"1.0"
"425846";"179778";"5.0"
"665748";"201149";"2.0"
"1238664";"37548";"1.0"
"425846";"201149";"1.0"
"136303";"27370";"1.0"
"27370";"66675";"1.0"
"3197428";"207829";"7.0"
"66675";"26687";"8.0"
"3580055";"23891";"4.0"
"79386";"66675";"1.0"
"3580055";"66675";"43.0"
"150478";"183561";"299.0"
"5996654";"3580055";"1.0"
"3580055";"201149";"1.0"
"337375";"183561";"27.0"
"214436";"136303";"3.0"
"136303";"90780";"1.0"
"37548";"233248";"1.0"
"233248";"66675";"1.0"
"1663444";"66675";"15.0"
"4363";"1663444";"13.0"
"89411";"92075";"1.0"
"92075";"67572";"3.0"
"89411";"67572";"28.0"
"179778";"89411";"1.0"
"5996654";"179778";"4.0"
"75410";"183561";"57.0"
"531532";"179778";"1.0"
"150478";"66675";"355.0"
"66675";"181135";"3.0"
"181135";"66675";"4.0"
"207829";"685878";"2.0"
"685878";"699108";"1.0"
"66675";"51438";"23.0"
"7305018";"50179";"1.0"
"2904361";"90780";"1.0"
"337375";"26687";"2.0"
"26687";"183561";"3.0"
"179778";"51438";"2.0"
"1443767";"691133";"1.0"
"67572";"61223";"15.0"
"1429581";"2904361";"1.0"
"67572";"10091";"1.0"
"150478";"5657";"1.0"
"23891";"10091";"1.0"
"75410";"10091";"2.0"
"3580055";"425846";"1.0"
"425846";"51438";"1.0"
"51438";"10091";"4.0"
"183561";"102693";"2.0"
"207829";"61223";"1.0"
"66675";"92075";"4.0"
"92075";"61223";"1.0"
"90780";"424690";"12.0"
"1198089";"90780";"4.0"
"90780";"420883";"4.0"
"420883";"424690";"6.0"
"66675";"219843";"1.0"
"219843";"61223";"1.0"
"3580055";"150478";"21.0"
"292214";"70696";"1.0"
"70696";"292214";"2.0"
"316694";"3580055";"5.0"
"66675";"53964";"1.0"
"53964";"207829";"1.0"
"413220";"183561";"6.0"
"66675";"136303";"5.0"
"218616";"1429581";"4.0"
"23891";"51438";"33.0"
"129060";"66675";"1.0"
