"source";"target";"weight"
"44671";"23960";"6.0"
"23960";"19237";"2.0"
"9176";"88302";"2.0"
"88302";"1679";"1.0"
"4363";"51045";"1.0"
"88302";"86051";"3.0"
"86051";"41873";"3.0"
"23960";"86051";"1.0"
"86051";"83557";"1.0"
"86051";"23960";"1.0"
"23960";"24042";"17.0"
"57126";"5850916";"3.0"
"5850916";"858558";"6.0"
"858558";"130277";"5.0"
"138059";"1345538";"1.0"
"1238664";"858558";"3.0"
"125299";"138059";"9.0"
"3977923";"130277";"1.0"
"130277";"85516";"2.0"
"85516";"24042";"1.0"
"130277";"1544322";"1.0"
"22165";"1256648";"1.0"
"2126146";"37548";"2.0"
"9176";"1679";"8.0"
"6975";"83557";"1.0"
"24904";"49869";"6.0"
"49869";"1679";"3.0"
"4763179";"100812";"1.0"
"100812";"130277";"1.0"
"33634";"56597";"1.0"
"56597";"201149";"1.0"
"88302";"49869";"53.0"
"2337040";"2170681";"1.0"
"2170681";"420883";"3.0"
"1679";"201149";"3.0"
"98316";"88302";"13.0"
"339581";"4773843";"1.0"
"98316";"50414";"31.0"
"147510";"210173";"6.0"
"210173";"29717";"6.0"
"29717";"50414";"1.0"
"208829";"1956154";"1.0"
"1956154";"383495";"6.0"
"4773843";"383495";"3.0"
"1717441";"24904";"2.0"
"400383";"1425311";"2.0"
"214436";"45284";"10.0"
"107257";"709289";"5.0"
"709289";"92075";"2.0"
"92075";"13442";"1.0"
"1413693";"83557";"3.0"
"1772032";"2514042";"5.0"
"2514042";"130277";"5.0"
"432618";"83557";"5.0"
"130277";"207745";"1.0"
"207745";"37548";"1.0"
"37548";"92075";"1.0"
"92075";"130277";"4.0"
"158826";"147510";"1.0"
"29717";"130277";"3.0"
"375079";"130277";"14.0"
"88302";"24042";"20.0"
"37548";"88302";"2.0"
"664670";"1712229";"1.0"
"1712229";"300459";"1.0"
"88302";"41873";"8.0"
"24904";"378036";"8.0"
"24904";"54945";"1.0"
"54945";"50414";"1.0"
"2097920";"464135";"43.0"
"158826";"88302";"2.0"
"464135";"88302";"2.0"
"125299";"131968";"5.0"
"131968";"125299";"1.0"
"300459";"172867";"1.0"
"172867";"24042";"1.0"
"90780";"1425311";"1.0"
"37548";"50414";"3.0"
"1425311";"92075";"1.0"
"98316";"432618";"2.0"
"134812";"98316";"3.0"
"188683";"98316";"2.0"
"92075";"1544322";"1.0"
"49047";"375079";"2.0"
"375079";"98316";"2.0"
"23960";"3085";"4.0"
"83557";"134812";"1.0"
"98316";"1704554";"5.0"
"1704554";"98316";"3.0"
"1704554";"92075";"2.0"
"92075";"432618";"2.0"
"432618";"50414";"2.0"
"1429581";"4507136";"3.0"
"158826";"33634";"2.0"
"26687";"24904";"1.0"
"158826";"24904";"6.0"
"33634";"81024";"2.0"
"81024";"83557";"11.0"
"24904";"81024";"6.0"
"1425311";"81024";"1.0"
"7514173";"675449";"1.0"
"675449";"1425311";"7.0"
"1054448";"24904";"1.0"
"1418137";"1425311";"1.0"
"1425311";"533484";"1.0"
"533484";"130277";"4.0"
"83557";"24904";"30.0"
"1544322";"420883";"1.0"
"420883";"83557";"2.0"
"98316";"2709404";"4.0"
"4507136";"2709404";"1.0"
"208829";"4773843";"1.0"
"4773843";"675449";"2.0"
"29717";"13442";"1.0"
"4763179";"211063";"2.0"
"130277";"201149";"12.0"
"42123";"1679";"3.0"
"130277";"1679";"6.0"
"1425311";"76321";"1.0"
"125897";"83557";"5.0"
"90780";"444627";"1.0"
"444627";"83557";"1.0"
"4023601";"130277";"2.0"
"22165";"95421";"1.0"
"95421";"4023601";"1.0"
"2406950";"432618";"2.0"
"83557";"37548";"2.0"
"37548";"83557";"2.0"
"83557";"19237";"2.0"
"19237";"23960";"2.0"
"85516";"50414";"3.0"
"378036";"13442";"4.0"
"98316";"578397";"1.0"
"1772032";"1956154";"46.0"
"4773843";"1956154";"4.0"
"1429581";"85218";"1.0"
"85218";"3786166";"1.0"
"3786166";"709289";"1.0"
"578397";"3990";"2.0"
"3990";"130277";"1.0"
"858558";"338611";"1.0"
"338611";"130277";"1.0"
"709289";"1704554";"3.0"
"37548";"13442";"3.0"
"1240849";"130277";"1.0"
"33634";"1679";"5.0"
"1679";"24042";"3.0"
"870861";"130277";"1.0"
"42123";"24904";"2.0"
"183561";"83557";"3.0"
"4763179";"2749888";"2.0"
"675449";"709289";"4.0"
"675449";"13442";"4.0"
"2709404";"858558";"1.0"
"1544322";"185687";"1.0"
"185687";"300544";"1.0"
"262836";"2709404";"2.0"
"470034";"37548";"1.0"
"1198089";"98316";"1.0"
"1717441";"709289";"6.0"
"300459";"83365";"1.0"
"83365";"83557";"1.0"
"870861";"1016290";"16.0"
"1704554";"23960";"5.0"
"125299";"208829";"15.0"
"578397";"83557";"8.0"
"218616";"130277";"1.0"
"745341";"24904";"1.0"
"57126";"262836";"1.0"
"2709404";"1704554";"2.0"
"1704554";"158826";"2.0"
"1704554";"1198251";"1.0"
"1198251";"49047";"1.0"
"49047";"98316";"1.0"
"1016290";"158826";"15.0"
"623567";"83557";"4.0"
"675449";"37548";"1.0"
"1956154";"83557";"4.0"
"172867";"578397";"1.0"
"90780";"432618";"1.0"
"432618";"145231";"1.0"
"130277";"49047";"1.0"
"300459";"432618";"1.0"
"870861";"578397";"1.0"
"2228868";"432618";"1.0"
"88302";"41390";"5.0"
"41390";"33634";"1.0"
"33634";"1308";"1.0"
"23960";"69926";"7.0"
"23960";"25996";"1.0"
"25996";"23960";"1.0"
"10927";"12842";"1.0"
"2749888";"2170681";"1.0"
"208829";"439947";"1.0"
"675449";"623567";"1.0"
"675449";"439947";"1.0"
"1740325";"130277";"2.0"
"208829";"158826";"1.0"
"445671";"130277";"33.0"
"1425311";"375079";"2.0"
"37548";"107257";"1.0"
"1227542";"709289";"2.0"
"4532779";"709289";"3.0"
"675449";"4507136";"1.0"
"675449";"5059933";"1.0"
"5059933";"709289";"1.0"
"1712229";"474183";"2.0"
"474183";"2709404";"2.0"
"1424448";"1425311";"1.0"
"158826";"1198089";"2.0"
"1198089";"1425311";"1.0"
"2126146";"1443767";"2.0"
"90780";"578397";"2.0"
"2126146";"1956154";"1.0"
"1956154";"578397";"3.0"
"5426135";"37548";"2.0"
"1198089";"23960";"1.0"
"2126146";"1425311";"2.0"
"90780";"98316";"2.0"
"1443767";"49047";"1.0"
"49047";"90780";"1.0"
"90780";"37548";"3.0"
"11126";"130277";"2.0"
"1198089";"1345538";"3.0"
"130277";"1704554";"3.0"
"130277";"1425311";"1.0"
"130277";"10927";"19.0"
"2488";"5404";"12.0"
"88302";"10927";"7.0"
"90780";"10610";"1.0"
"10610";"130277";"2.0"
"125897";"1668080";"1.0"
"1668080";"383495";"1.0"
"383495";"158826";"1.0"
"98316";"33634";"1.0"
"33634";"161128";"1.0"
"628995";"290680";"1.0"
"290680";"158826";"1.0"
"130277";"161128";"1.0"
"5426135";"2126146";"2.0"
"145231";"10610";"1.0"
"10610";"90780";"1.0"
"90780";"213292";"1.0"
"213292";"37548";"1.0"
"57126";"98316";"1.0"
"1544322";"15908";"2.0"
"15908";"130277";"1.0"
"4507136";"37548";"1.0"
"578397";"49047";"1.0"
"130277";"420883";"5.0"
"420883";"578397";"1.0"
"3990";"300459";"2.0"
"300459";"37548";"1.0"
"1544322";"578397";"1.0"
"201149";"81024";"1.0"
"24042";"19418";"1.0"
"1942788";"130277";"4.0"
"1942788";"145231";"1.0"
