uid,total_contributions,p_creation,p_modification,p_delete,p_is_used,p_is_edited,p_is_deleted,nbWeeks,focalisation,lonMin,latMin,lonMax,latMax,area_mean_chgst,area_aubervilliers_bbox
705744,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.2565591,48.8127935,2.4823842,48.9212947,1.677056185593117E8,9895882.805806391
1717441,58,0.1724137931034483,0.8275862068965517,0.0,0.031055900621118012,1.0,1.0,1,1.0,2.4837284,48.8983705,2.4858886333333334,48.89992096666666,6415.939386833401,9895882.805806391
1256648,17,0.0,1.0,0.0,0.0,0.6470588235294117,1.0,5,0.0,2.38284022,48.894251399999995,2.4744572400000004,48.91615326,5.828019587575308E7,9895882.805806391
1054448,5,0.8,0.2,0.0,0.0,1.0,0.8,1,0.0,2.4917212,48.8944865,2.4944141,48.8975553,89374.26635919673,9895882.805806391
445671,61,0.0,1.0,0.0,0.0,0.9508196721311475,1.0,1,0.030453859955785933,2.3510895,48.7565133,2.5479415,48.9535882,3.249467496131396E8,9895882.805806391
76002,8,0.0,0.625,0.375,0.018633540372670808,0.75,0.875,1,0.0,-8.6912669,48.3632157,2.9159123,52.8094717,8.295971766917762E11,9895882.805806391
85218,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.4861445,48.8910925,2.4884198,48.8923097,11965.612000670746,9895882.805806391
130277,8117,0.48675619071085374,0.42675865467537266,0.08648515461377357,1.0,0.9865713933719354,0.9951952691881237,65,0.865583445295762,2.458642969540228,48.89056372816091,2.503799400000001,48.910633560919536,7962899.68557964,9895882.805806391
45284,10,1.0,0.0,0.0,0.0,0.9,1.0,1,0.0,-70.0447187,-26.2898576,63.2765904,51.16038,6.083843256095122E14,9895882.805806391
50414,2087,0.5673215141351222,0.3569717297556301,0.07570675610924772,0.17391304347826086,0.9875419262098706,0.9908960229995208,7,0.0,2.428665178947368,48.7221366368421,2.5123033263157897,48.911739926315796,4.0816732045143616E8,9895882.805806391
88302,1535,0.10814332247557003,0.8749185667752443,0.016938110749185668,0.19875776397515527,0.9882736156351791,0.9960912052117263,4,0.0,2.417922365217392,48.88445948260867,2.512216152173913,48.934244747826085,2.1752562958657797E7,9895882.805806391
2179792,6,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666667,1.0,6,1.0,2.4787572399999998,48.902992819999994,2.47892666,48.90312404,76.06082192096153,9895882.805806391
12022,24,0.4583333333333333,0.375,0.16666666666666666,0.037267080745341616,0.9166666666666666,0.9583333333333334,2,0.0,2.4716645666666666,48.902696933333324,2.4772367333333336,48.91174543333333,903262.859393569,9895882.805806391
107257,129,0.7906976744186046,0.20155038759689922,0.007751937984496124,0.06832298136645963,0.9689922480620154,0.9922480620155039,6,0.0,-1.91039975,44.22484255,6.660589916666667,50.22895996666667,1.2233880148743503E11,9895882.805806391
1228520,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0,2.4870469,48.8982715,2.4871737,48.8983555,3.092190112996998,9895882.805806391
210173,8,0.125,0.875,0.0,0.0,0.625,1.0,2,0.0,-5.5453045,40.9842288,10.3344847,51.4738444,2.9902368296929614E11,9895882.805806391
118014,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.8553634,49.2148238,2.9867169,49.2384888,1.3174338445321625E8,9895882.805806391
64255,1,0.0,0.0,1.0,0.0,1.0,1.0,1,0.0,2.1701456,48.686272,2.59637,48.95281,9.825602285733813E7,9895882.805806391
3977923,3,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1,0.0,2.4751035,48.8839444,2.4912796,48.8892366,1499252.2632166387,9895882.805806391
464135,208,0.5625,0.41346153846153844,0.02403846153846154,0.14285714285714285,0.9711538461538461,0.9951923076923077,3,0.0,2.4406558466666666,48.88575331333333,2.482771673333333,48.91831141333333,4643583.575263585,9895882.805806391
1075986,73,0.589041095890411,0.0958904109589041,0.3150684931506849,0.0,0.9863013698630136,1.0,2,1.0,2.4699170500000003,48.89877775,2.4773448,48.90188705,238959.42752390652,9895882.805806391
1240849,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,2.4814805,48.9025305,2.4815933,48.9027545,566.7745686407476,9895882.805806391
1227542,18,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.012422360248447204,1.0,1.0,2,0.0,2.48401305,48.9161405,2.4864480999999996,48.91735865,17478.949928132442,9895882.805806391
118021,2,0.0,0.5,0.5,0.0,1.0,1.0,2,9.025861222639093E-6,-0.7370720000000001,43.478108399999996,11.42332495,55.614017000000004,1.0963920851104012E12,9895882.805806391
188683,10,0.8,0.2,0.0,0.0,1.0,1.0,1,0.0,2.48909955,48.9179775,2.49132185,48.91844235,36097.978698912266,9895882.805806391
628995,15,0.0,0.2,0.8,0.037267080745341616,1.0,1.0,1,1.0,2.4772185,48.8938975,2.4807266,48.8958012,26708.79012598979,9895882.805806391
4363,74,0.0,1.0,0.0,0.0,0.8918918918918919,1.0,5,0.04487909210699619,2.3707476,48.85401342,2.70266916,49.03739748,2.2050095804553327E8,9895882.805806391
183561,4,0.0,1.0,0.0,0.0,0.25,1.0,2,0.0,-5.9464497000000005,41.0239147,10.5301857,51.404708,1.447925335524415E11,9895882.805806391
4023601,111,0.018018018018018018,0.9819819819819819,0.0,0.043478260869565216,0.972972972972973,1.0,7,0.0,1.607127754545455,46.94112514545454,6.19844120909091,49.23341100909091,5.537393555935331E10,9895882.805806391
97036,2,0.0,1.0,0.0,0.0,0.5,1.0,1,1.5875498045089148E-5,-4.8914839,45.139749300000005,7.3281388,50.209815899999995,6.233431403348972E11,9895882.805806391
35598,2,0.5,0.5,0.0,0.0,0.5,0.5,1,0.06589038498812397,2.4032485,48.8932282,2.4849642,48.899317,5.866703922505294E7,9895882.805806391
904963,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.02691618564776577,2.395103,48.8792175,2.4767683,48.8998793,4.507331620094097E7,9895882.805806391
225036,1,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,2.4639175,48.9054909,2.4682315,48.905623,170981.457331645,9895882.805806391
5059933,2,0.0,1.0,0.0,0.0,0.5,1.0,1,0.0,2.4614551,48.8951657,2.4711674,48.9041792,604863.49114817,9895882.805806391
1795336,118,0.16101694915254236,0.4915254237288136,0.3474576271186441,0.018633540372670808,0.9830508474576272,0.9915254237288136,2,0.0,2.467106875,48.90268053750001,2.471013925,48.9048582875,28969.107007918614,9895882.805806391
81170,17,0.058823529411764705,0.9411764705882353,0.0,0.0,0.5882352941176471,0.9411764705882353,3,0.0,2.03056715,48.82270375,2.7044981,49.09127555,2.125697628179831E9,9895882.805806391
56597,5,0.0,1.0,0.0,0.07453416149068323,0.4,1.0,1,0.0,-137.6163018,-48.2606994,180.0,67.5495545,0.0,9895882.805806391
2170681,7,0.42857142857142855,0.5714285714285714,0.0,0.0,0.4285714285714286,1.0,3,0.8435705104745661,2.4690952,48.89551329999999,2.4725776,48.903075099999995,648290.8028884935,9895882.805806391
1942788,189,0.9682539682539683,0.031746031746031744,0.0,0.006211180124223602,0.9788359788359788,0.9788359788359788,1,0.3811646643609054,2.4786827,48.893690666666664,2.4809111666666666,48.894332066666664,31218.815945641345,9895882.805806391
2317112,7,0.0,1.0,0.0,0.0,0.8571428571428572,1.0,1,0.07037823443408822,2.42683125,48.89976515,2.4892193000000002,48.9087145,3.1425566437153112E7,9895882.805806391
1308,2,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,9895882.805806391
5404,32,1.0,0.0,0.0,0.0,0.90625,1.0,2,2.5125697876269086E-5,-3.6257329,42.845724399999995,2.53681795,48.9759136,3.9385504253606946E11,9895882.805806391
2097920,82,0.0,1.0,0.0,0.055900621118012424,0.9878048780487805,1.0,1,0.0012090523414914954,2.2121313,48.8839536,3.6425571,49.5157628,8.18482580629947E9,9895882.805806391
375079,107,0.102803738317757,0.7102803738317757,0.18691588785046728,0.17391304347826086,0.9439252336448598,0.9813084112149533,4,0.0711002407570103,2.4440777666666667,48.90394514999999,2.500180433333333,48.918282500000004,2.1164137897674043E7,9895882.805806391
19237,49,0.0,0.9591836734693877,0.04081632653061224,0.055900621118012424,0.8775510204081632,0.9795918367346939,3,8.489370719082562E-5,-1.8632768333333332,46.53077083333333,4.174586833333334,49.396961766666664,1.165679192635827E11,9895882.805806391
443683,7,0.7142857142857143,0.2857142857142857,0.0,0.006211180124223602,0.7142857142857143,1.0,2,0.24833495359904884,2.4785147,48.8956469,2.5006106,48.9005097,3501167.2678633435,9895882.805806391
57126,50,0.34,0.62,0.04,0.012422360248447204,0.98,1.0,2,0.0,2.4155872624999994,48.879373862499996,2.4833824875000006,48.92268235,1364082.912685053,9895882.805806391
1956154,162,0.7654320987654321,0.2037037037037037,0.030864197530864196,0.018633540372670808,0.962962962962963,1.0,1,0.0,2.4934960999999998,48.8922918375,2.5020009874999998,48.89465219999999,464653.64668497426,9895882.805806391
69926,8,0.0,1.0,0.0,0.037267080745341616,0.75,1.0,1,0.27104881963240574,2.4467652,48.8871455,2.5116195,48.8967259,3.373567078068515E7,9895882.805806391
428321,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.3919641,48.7576668,2.5351667,48.9076613,1.9852983681637833E8,9895882.805806391
461103,5,0.0,1.0,0.0,0.0,0.8,1.0,1,0.0,1.3807763,47.0181758,13.7774773,53.6895408,3.865461190677198E11,9895882.805806391
550691,22,0.18181818181818182,0.8181818181818182,0.0,0.08695652173913043,1.0,1.0,2,0.0,2.3334669333333333,48.845952833333335,2.4890482666666665,48.9289846,5.6569400698968E7,9895882.805806391
213292,28,0.6428571428571429,0.35714285714285715,0.0,0.006211180124223602,0.9285714285714286,1.0,1,1.0,2.4685912,48.8945944,2.4778423,48.9052746,1093545.413835721,9895882.805806391
2337040,12,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9166666666666666,1.0,1,1.5578200237204424E-5,-0.9740274,44.4214134,6.3755977,52.6206867,6.352391582547953E11,9895882.805806391
593214,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,-76.7298708,-26.7398889,173.3782402,57.046299,7.754371539689098E14,9895882.805806391
53048,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.6026239,48.9346477,2.6296555,48.941053,5076026.355402094,9895882.805806391
18744,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.3881002,48.7762735,2.4730537,48.8351595,6348111.758902798,9895882.805806391
438078,5,0.0,1.0,0.0,0.0,0.8,1.0,1,0.0,-5.891531,33.0638521,142.1209342,61.4324921,4.875053178785556E12,9895882.805806391
47419,2,0.0,0.0,1.0,0.0,1.0,1.0,1,0.0,-160.9335202,-89.9984084,154.2432094,48.9973641,0.0,9895882.805806391
11068,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,-1.7539084,48.1052635,3.387542,50.2029022,1.2578867026716869E11,9895882.805806391
6975,5,0.0,1.0,0.0,0.006211180124223602,0.6,0.6,3,0.0,-109.76926923333333,-41.517127433333336,175.03908633333333,67.16828530000001,0.0,9895882.805806391
305476,2,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.3903699,48.700897600000005,2.5326102500000003,48.908886349999996,4.666402933880178E8,9895882.805806391
172867,201,0.2935323383084577,0.43781094527363185,0.26865671641791045,0.043478260869565216,0.9950248756218906,0.9950248756218906,4,0.0,-1.6880206750000002,45.778185750000006,5.033159475,50.00959315,4.94761991350593E9,9895882.805806391
6654756,2,0.0,1.0,0.0,0.012422360248447204,1.0,1.0,1,0.050896797460107536,2.4567734,48.8840215,2.6159396,49.0213058,1.1957549932396278E8,9895882.805806391
170817,8,1.0,0.0,0.0,0.0,0.75,0.875,1,0.0435178568667644,2.3387032,48.8534516,2.5218072,48.8994122,2.2739821117809016E8,9895882.805806391
2255719,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,-5.1385355,42.8826225,7.4962298,49.0844843,3.594402260628404E11,9895882.805806391
43845,5,0.0,0.4,0.6,0.0,0.4,1.0,1,0.0,2.4435406,48.7250471,2.7843871,48.9048434,2.807889334496189E8,9895882.805806391
24904,1135,0.22731277533039648,0.5779735682819384,0.1947136563876652,0.422360248447205,0.9718061674008811,0.9929515418502203,32,0.3996298628315151,2.4516352000000006,48.89300716046511,2.4871491093023264,48.90583949302324,6594987.499814922,9895882.805806391
53064,6,0.0,1.0,0.0,0.0,0.8333333333333334,1.0,1,0.0,2.2929477,48.505808,9.2112391,49.1619847,3.815923927212454E11,9895882.805806391
138059,1070,0.06635514018691589,0.013084112149532711,0.9205607476635514,0.031055900621118012,0.994392523364486,0.9981308411214953,9,0.0,2.3980404200000005,48.714606239999995,2.79890707,48.89944566999999,5.763624138018891E8,9895882.805806391
145231,6,0.0,1.0,0.0,0.0,0.33333333333333337,1.0,2,0.0,-180.0,-66.5396925,180.0,80.3985477,0.0,9895882.805806391
116044,1,0.0,0.0,1.0,0.0,1.0,1.0,1,0.0,-72.7231818,17.4080616,139.7568546,48.531675,2.935711721742882E14,9895882.805806391
6104339,2,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,2.4860081,48.9137172,2.4860631,48.9138441,182.57528661071822,9895882.805806391
616774,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.4810507,48.9166268,2.482938,48.9170479,25426.12956399053,9895882.805806391
298838,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.5503132,48.9267469,2.5511157,48.9272767,85.82010762131458,9895882.805806391
34130,3,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.6666666666666667,1,0.0,-72.72360483333334,17.407917700000002,148.27223953333336,50.803402266666666,2.935808707591925E14,9895882.805806391
15188,4,0.0,1.0,0.0,0.0,0.75,1.0,1,0.0,-86.2224417,-26.2535306,66.3196387,54.2984907,6.667360961583483E15,9895882.805806391
578397,2722,0.8886847905951506,0.08743570903747244,0.02387950036737693,0.19875776397515527,0.991182953710507,0.9977957384276267,13,0.0,2.4918622356164377,48.88759337123288,2.5013060808219194,48.893063383561646,131634.20232735577,9895882.805806391
185687,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.005773196820055081,2.3444317,48.8719587,2.4710027,48.8922812,1.2638051104538685E8,9895882.805806391
704348,9,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5555555555555556,1.0,2,0.0,-0.9252429999999999,43.0408057,6.43303905,50.212306049999995,4.68730169797467E11,9895882.805806391
103769,1,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,2.3839999,48.6310362,2.6096112,48.8159933,1.9273501898526898E8,9895882.805806391
24410,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666667,1.0,1,0.0,2.4126109,48.908782,2.4799438,48.9212138,3.450293754961627E7,9895882.805806391
4051292,228,0.45614035087719296,0.02631578947368421,0.5175438596491229,0.024844720496894408,0.9912280701754386,0.9956140350877193,1,1.0,2.48655295,48.9088689,2.4894757,48.91006345,38372.18347858153,9895882.805806391
