"source";"target";"weight"
"4860142";"350116";"3.0"
"2909028";"182754";"4.0"
"2843884";"182754";"4.0"
"2877992";"2644212";"4.0"
"1240960";"1844099";"12.0"
"2326343";"1700207";"1.0"
"751096";"338722";"6.0"
"149562";"1868001";"10.0"
"3569360";"239657";"19.0"
"2998482";"2505490";"4.0"
"3573327";"4803595";"11.0"
"953112";"2415087";"2.0"
"4803638";"202837";"7.0"
"2877833";"1844099";"7.0"
"3349715";"202837";"3.0"
"2748306";"1829794";"294.0"
"2512411";"1829794";"196.0"
"4803639";"4803595";"17.0"
"2998482";"751096";"8.0"
"2998482";"2194362";"2.0"
"2557649";"2389909";"15.0"
"2748306";"2557649";"251.0"
"2748306";"2389909";"2.0"
"91601";"2377488";"2.0"
"574565";"1210430";"33.0"
"2998482";"2194581";"2.0"
"2998482";"14145";"118.0"
"2998482";"2328706";"6.0"
"2328706";"2194407";"1.0"
"172172";"1949071";"2.0"
"680178";"1700207";"6.0"
"1290410";"350116";"4.0"
"172172";"1041755";"39.0"
"2998482";"13314";"4.0"
"4800412";"543228";"2.0"
"2998482";"2194407";"1.0"
"3164123";"14145";"4.0"
"338722";"1258462";"4.0"
"340028";"440058";"3.0"
"2865586";"440058";"1.0"
"4350515";"4350436";"1.0"
"4350436";"440058";"6.0"
"2998482";"440058";"5.0"
"91601";"440058";"4.0"
"3911389";"338722";"20.0"
"1240960";"2443446";"5.0"
"2489073";"29431";"1.0"
"29431";"85329";"1.0"
"85329";"2901456";"1.0"
"2901456";"121526";"1.0"
"121526";"33868";"1.0"
"33868";"2871269";"1.0"
"2871269";"85329";"1.0"
"85329";"574565";"1.0"
"781165";"1811964";"1.0"
"1811964";"574565";"1.0"
"129268";"1068331";"1.0"
"2875888";"338722";"8.0"
"3573327";"2897807";"10.0"
"4803638";"223792";"1.0"
"2998482";"2326343";"8.0"
"2175759";"543228";"1.0"
"4803623";"4803639";"12.0"
"338722";"574565";"35.0"
"781165";"2052772";"6.0"
"4164761";"2859163";"4.0"
"107368";"3060752";"1.0"
"667801";"338722";"32.0"
"1700207";"1068331";"32.0"
"182754";"781165";"1.0"
"2303610";"563803";"7.0"
"91601";"2505490";"2.0"
"172172";"2797113";"2.0"
"4803639";"2797113";"1.0"
"4803639";"4803638";"40.0"
"3573327";"338722";"67.0"
"443241";"2897807";"12.0"
"3573327";"1484613";"148.0"
"3573327";"2303610";"68.0"
"2303610";"1484613";"3.0"
"62172";"1484613";"8.0"
"4515664";"350116";"1.0"
"524942";"1484613";"27.0"
"2512411";"2878777";"311.0"
"1240960";"198696";"31.0"
"338722";"145342";"47.0"
"338722";"826176";"9.0"
"1068331";"2321129";"5.0"
"4563705";"4488818";"1.0"
"172172";"2175759";"14.0"
"2175759";"145342";"38.0"
"3573327";"2175759";"24.0"
"2998482";"443241";"4.0"
"4803595";"74857";"7.0"
"4803595";"2175759";"9.0"
"4803637";"74857";"4.0"
"781165";"2516598";"1.0"
"3569360";"91601";"16.0"
"1068331";"206794";"4.0"
"4803638";"2477148";"7.0"
"2698148";"1000106";"5.0"
"91601";"1000106";"1.0"
"172172";"198696";"155.0"
"2998482";"1240960";"193.0"
"2219449";"1998271";"4.0"
"4803638";"2879671";"4.0"
"2377488";"2879671";"15.0"
"4803638";"2767658";"15.0"
"1240960";"1283544";"28.0"
"4803636";"2767658";"13.0"
"4803636";"2748306";"21.0"
"4803636";"338722";"46.0"
"574565";"926962";"3.0"
"926962";"2899022";"1.0"
"2899022";"338722";"2.0"
"2909744";"1484613";"2.0"
"1484613";"524942";"2.0"
"2748306";"2920845";"12.0"
"2920845";"2512411";"12.0"
"4803638";"338722";"22.0"
"4803595";"338722";"71.0"
"338722";"2516598";"37.0"
"172172";"1068331";"15.0"
"3346965";"1068331";"19.0"
"2303610";"2797113";"15.0"
"2557649";"2872896";"11.0"
"2748306";"2872896";"28.0"
"2862758";"2872896";"8.0"
"2797113";"751096";"7.0"
"4803636";"2874371";"8.0"
"2998482";"826176";"17.0"
"338722";"2883676";"24.0"
"152400";"3395738";"1.0"
"3395738";"414089";"1.0"
"1290410";"864704";"5.0"
"4326573";"2175759";"27.0"
"2879356";"1852140";"4.0"
"1240960";"1852140";"11.0"
"91601";"2862562";"13.0"
"516518";"1240960";"4.0"
"223204";"510947";"1.0"
"2254710";"2883676";"7.0"
"237056";"1903670";"113.0"
"2862758";"1700207";"18.0"
"2524133";"1903670";"14.0"
"1239277";"2246937";"44.0"
