"uid";"degre1";"degre2";"degre3";"degre4";"degre5";"degre6";"degre7";"participation";"ccluster1";"ccluster2"
"3977262";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"5005362";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4522042";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4022299";"0.0";"0.0";"1.0";"2.0";"1.0";"0.0";"0.0";"0.7291666666666667";"0.5";"0.08"
"1540084";"2.0";"2.0";"2.0";"9.0";"1.0";"1.0";"0.0";"0.7831603229527105";"0.14957264957264957";"0.23917525773195877"
"4587584";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2695214";"2.0";"2.0";"0.0";"3.0";"2.0";"0.0";"0.0";"0.8641975308641975";"0.1111111111111111";"0.05333333333333334"
"2875436";"2.0";"2.0";"0.0";"4.0";"0.0";"0.0";"0.0";"0.7291666666666667";"0.5833333333333334";"0.4"
"458752";"3.0";"3.0";"0.0";"4.0";"2.0";"0.0";"0.0";"0.8587962962962964";"0.01282051282051282";"0.007547169811320755"
"401408";"1.0";"1.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.7777777777777778";"0.3888888888888889";"0.25"
"2142248";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4886598";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2871332";"2.0";"2.0";"0.0";"6.0";"3.0";"0.0";"0.0";"0.8007889546351085";"0.15833333333333333";"0.13448275862068965"
"4370507";"15.0";"17.0";"1.0";"17.0";"4.0";"117.0";"0.0";"0.5877819955997856";"0.061840331055005346";"0.08218843334238393"
"2875386";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2437107";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3670020";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2629615";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"4550747";"0.0";"0.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.0";"0.8333333333333334";"null"
"2883569";"1.0";"1.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.84";"0.0";"0.0"
"1716255";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"2035747";"0.0";"0.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null"
"2883573";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"3141616";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4268125";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"2879475";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2883594";"4.0";"4.0";"0.0";"4.0";"2.0";"0.0";"0.0";"0.8571428571428571";"0.6578947368421053";"0.4722222222222222"
"2875406";"9.0";"9.0";"0.0";"12.0";"5.0";"0.0";"0.0";"0.8514285714285714";"0.23310810810810811";"0.19507829977628635"
"2859021";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"3178486";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"3276791";"6.0";"6.0";"0.0";"6.0";"2.0";"0.0";"0.0";"0.84";"0.36231884057971014";"0.27361111111111114"
"2871296";"0.0";"0.0";"0.0";"4.0";"2.0";"0.0";"0.0";"0.5185185185185185";"0.40476190476190477";"0.25"
"4391022";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2863109";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"700473";"3.0";"4.0";"0.0";"5.0";"1.0";"0.0";"0.0";"0.814595660749507";"0.21052631578947367";"0.17966101694915254"
"2883676";"3.0";"3.0";"0.0";"4.0";"2.0";"0.0";"0.0";"0.8587962962962964";"0.41025641025641024";"0.3018867924528302"
"340028";"3.0";"4.0";"0.0";"5.0";"2.0";"1.0";"0.0";"0.8814814814814815";"0.15833333333333333";"0.13176470588235295"
"2900051";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4931569";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3493991";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"2875496";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2285664";"2.0";"2.0";"0.0";"2.0";"2.0";"0.0";"0.0";"0.875";"0.375";"0.15"
"2867310";"9.0";"10.0";"0.0";"12.0";"6.0";"110.0";"0.0";"0.4938991469603714";"0.062259758540414704";"0.10314822912111937"
"4841486";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"348237";"9.0";"9.0";"5.0";"21.0";"12.0";"119.0";"0.0";"0.5977904761904761";"0.06078059357636536";"0.10369615090491971"
"102473";"2.0";"2.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.8385416666666667";"0.5";"0.25217391304347825"
"4489224";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"2875449";"4.0";"4.0";"0.0";"5.0";"2.0";"0.0";"0.0";"0.8503703703703704";"0.34782608695652173";"0.3048780487804878"
"3158081";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4001869";"1.0";"1.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.5833333333333334";"null";"0.0"
"2871355";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2859058";"7.0";"7.0";"0.0";"8.0";"3.0";"0.0";"0.0";"0.8474666666666666";"0.2420091324200913";"0.20704845814977973"
"2875439";"4.0";"6.0";"0.0";"4.0";"3.0";"0.0";"0.0";"0.8558246828143021";"0.3277777777777778";"0.2622641509433962"
"4653081";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2883657";"4.0";"4.0";"0.0";"4.0";"1.0";"0.0";"0.0";"0.8284023668639054";"0.5185185185185185";"0.3433333333333333"
"1712215";"1.0";"1.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.7291666666666667";"0.0";"0.0"
"2482242";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2875455";"2.0";"2.0";"0.0";"3.0";"2.0";"0.0";"0.0";"0.8641975308641975";"0.1388888888888889";"0.1"
"491626";"19.0";"21.0";"0.0";"34.0";"11.0";"109.0";"0.0";"0.7339249654586035";"0.05976076323308635";"0.06153066396350735"
"4153393";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
