"source";"target";"weight";"type"
"4980924";"4799371";"1.0003610434154706";"undirected"
"2875544";"709400";"1.0000019400072169";"undirected"
"2875544";"1864793";"1.0044444444444445";"undirected"
"2875544";"1939692";"1.0188679245283019";"undirected"
"2875544";"179692";"1.0000007682379692";"undirected"
"4260019";"3801561";"1.0000230568813262";"undirected"
"2859163";"2896194";"1.000179061716605";"undirected"
"2859163";"766344";"1.0005561246890091";"undirected"
"2859163";"516518";"1.000007005891955";"undirected"
"2859163";"57763";"1.001445519770127";"undirected"
"2859163";"414146";"1.0000184589954257";"undirected"
"2859163";"2400804";"1.000589111146059";"undirected"
"2859163";"274968";"1.0000188445762168";"undirected"
"2859163";"62172";"1.0001259310640969";"undirected"
"2859163";"2511817";"1.0001407970853267";"undirected"
"2859163";"13314";"1.0000020174767283";"undirected"
"2859163";"455687";"1.0000307400356174";"undirected"
"2859163";"1197126";"1.0004595588235294";"undirected"
"2859163";"1159";"1.0002311070025423";"undirected"
"2859163";"46350";"1.0002459722051409";"undirected"
"2859163";"2512411";"1.0000846442938973";"undirected"
"2859163";"419391";"1.0000435278868662";"undirected"
"2859163";"2332236";"1.000021407775304";"undirected"
"2859163";"132751";"1.0003324152341153";"undirected"
"2859163";"75499";"1.0000189085263274";"undirected"
"2859163";"2377488";"1.0000347404303989";"undirected"
"2859163";"440058";"1.0001780204130073";"undirected"
"2859163";"2897807";"1.0036114504222209";"undirected"
"2859163";"2897784";"1.0020581736735372";"undirected"
"2859163";"161730";"1.000101543460601";"undirected"
"2859163";"239657";"1.000058869251647";"undirected"
"2859163";"690244";"1.0011367344653315";"undirected"
"2859163";"129150";"1.000537593118808";"undirected"
"2859163";"92385";"1.0002517639073107";"undirected"
"2859163";"129268";"1.000006859680939";"undirected"
"2859163";"1947975";"1.0000588131506205";"undirected"
"2859163";"616885";"1.0000428375599726";"undirected"
"2859163";"563803";"1.0000956480153038";"undirected"
"2859163";"219779";"1.0000039102863014";"undirected"
"2859163";"2878077";"1.0000051663542588";"undirected"
"2859163";"2890376";"1.0000444622293363";"undirected"
"2859163";"2226823";"1.0001258488840923";"undirected"
"2859163";"1817355";"1.0005145621076463";"undirected"
"2859163";"482045";"1.0009924446392107";"undirected"
"2859163";"338722";"1.0000030525796344";"undirected"
"2859163";"1719177";"1.0000799812310712";"undirected"
"2859163";"1829794";"1.0000679183567018";"undirected"
"2859163";"2870269";"1.0000818029367256";"undirected"
"2859163";"3320";"1.0006843562385292";"undirected"
"2859163";"2878777";"1.0005375766046662";"undirected"
"2859163";"77225";"1.0000067765101313";"undirected"
"2859163";"527832";"1.0000037799662733";"undirected"
"2859163";"2219449";"1.0014101112896634";"undirected"
"2859163";"179692";"1.000191177518951";"undirected"
"2859163";"339516";"1.000013403377809";"undirected"
"2859163";"421615";"1.0000393634571134";"undirected"
"2859163";"1240960";"1.0001149720730191";"undirected"
"2859163";"2748306";"1.0002302059135553";"undirected"
"2859163";"2867181";"1.0000399516014884";"undirected"
"2867346";"70077";"1.0002014859589472";"undirected"
"2867346";"201470";"1.0000016828509246";"undirected"
"2867346";"525228";"1.0019728189390618";"undirected"
"2867346";"2864678";"1.0000131603190061";"undirected"
"2867346";"2864626";"1.0000537573204822";"undirected"
"2867346";"2332236";"1.000010853226393";"undirected"
"2867346";"2377488";"1.00000199519301";"undirected"
"2867346";"2393906";"1.0024049743704582";"undirected"
"2867346";"129268";"1.0000221421911673";"undirected"
"2867346";"563803";"1.0001228846288883";"undirected"
"2867346";"154398";"1.0000486900104835";"undirected"
"2867346";"338722";"1.0000001618437493";"undirected"
"2867346";"2866022";"1.001976964070827";"undirected"
"2867346";"2866455";"1.00343776857567";"undirected"
"2867346";"68867";"1.000258531540848";"undirected"
"2867346";"454175";"1.0000058263514222";"undirected"
"2867346";"2867079";"1.00009355718449";"undirected"
"2867346";"2867181";"1.0000085065479152";"undirected"
"4222";"499911";"1.002269288956127";"undirected"
"4222";"16702";"1.0000037463405278";"undirected"
"4222";"70077";"1.0000975250314248";"undirected"
"4222";"2859497";"1.0008437394532568";"undirected"
"4222";"483777";"1.0002295332823259";"undirected"
"4222";"2531843";"1.0034662045060658";"undirected"
"4222";"1806975";"1.0012804097311139";"undirected"
"4222";"86656";"1.0023393422320077";"undirected"
"4222";"524942";"1.0000817581267578";"undirected"
"4222";"549533";"1.0075904392764858";"undirected"
"4222";"1000106";"1.0037728730428221";"undirected"
"4222";"1069766";"1.000003092734085";"undirected"
"4222";"1852140";"1.000283185840708";"undirected"
"4222";"62172";"1.00000588950696";"undirected"
"4222";"201470";"1.0000028943086996";"undirected"
"4222";"2306860";"1.0032590275061921";"undirected"
"4222";"709400";"1.0002178883083261";"undirected"
"4222";"1844099";"1.0047155460906603";"undirected"
"4222";"2511817";"1.000084057920852";"undirected"
"4222";"672777";"1.0011350737797957";"undirected"
"4222";"62734";"1.000746021220159";"undirected"
"4222";"169322";"1.0009931719428926";"undirected"
"4222";"54735";"1.000031471117382";"undirected"
"4222";"2512411";"1.00015625";"undirected"
"4222";"996901";"1.001240694789082";"undirected"
"4222";"419391";"1.0000708260441529";"undirected"
"4222";"2332236";"1.0001816685724056";"undirected"
"4222";"2864847";"1.0002984183825723";"undirected"
"4222";"1210043";"1.0008380473496752";"undirected"
"4222";"75499";"1.000025112118222";"undirected"
"4222";"2377488";"1.0002270825760318";"undirected"
"4222";"440058";"1.0014453477868113";"undirected"
"4222";"2864904";"1.0036999234498596";"undirected"
"4222";"1484613";"1.0006089886728107";"undirected"
"4222";"350075";"1.0005095499523324";"undirected"
"4222";"481227";"1.000488704398072";"undirected"
"4222";"198696";"1.0035431235431236";"undirected"
"4222";"690244";"1.0007507341813013";"undirected"
"4222";"1902689";"1.0006689434214695";"undirected"
"4222";"2631846";"1.0018280143194453";"undirected"
"4222";"129268";"1.0000012098569466";"undirected"
"4222";"2246937";"1.0001558675472222";"undirected"
"4222";"1337589";"1.00211628425039";"undirected"
"4222";"616885";"1.0000975181627578";"undirected"
"4222";"223792";"1.0001962419663444";"undirected"
"4222";"2226823";"1.0000309618361716";"undirected"
"4222";"2786";"1.0015767344078488";"undirected"
"4222";"191204";"1.00013194352817";"undirected"
"4222";"1817355";"1.000705185463777";"undirected"
"4222";"1772322";"1.0000047094652402";"undirected"
"4222";"154398";"1.0000612105612703";"undirected"
"4222";"338722";"1.0000004781414429";"undirected"
"4222";"408393";"1.0015796401930672";"undirected"
"4222";"2816818";"1.0000297590262848";"undirected"
"4222";"1829794";"1.00008579607054";"undirected"
"4222";"1805281";"1.0000070334122246";"undirected"
"4222";"510947";"1.000080224628961";"undirected"
"4222";"2427944";"1.0063971689124813";"undirected"
"4222";"1797196";"1.0006233831000841";"undirected"
"4222";"2862363";"1.0009447331128956";"undirected"
"4222";"212222";"1.001259974800504";"undirected"
"4222";"2866415";"1.0054989487303898";"undirected"
"4222";"2866434";"1.0012399256044637";"undirected"
"4222";"2866491";"1.00049710024855";"undirected"
"4222";"2731328";"1.00003144060869";"undirected"
"4222";"2862562";"1.0009245562130178";"undirected"
"4222";"2866659";"1.00082593433822";"undirected"
"4222";"2219449";"1.0038776935293499";"undirected"
"4222";"454175";"1.000186103857584";"undirected"
"4222";"339516";"1.0003669328478053";"undirected"
"4222";"2862697";"1.0015441630636195";"undirected"
"4222";"1240960";"1.0000493179238084";"undirected"
"4222";"2748306";"1.0000708807967915";"undirected"
"4222";"2867079";"1.000194330839421";"undirected"
"4222";"1707925";"1.00019887832624";"undirected"
"4222";"340028";"1.0036757948906452";"undirected"
"4222";"491626";"1.0003010121533658";"undirected"
"2879658";"13314";"1.0000135168716553";"undirected"
"2879658";"2377488";"1.000030257898152";"undirected"
"2879658";"2136487";"1.008";"undirected"
"2879658";"1829794";"1.0001852967063511";"undirected"
"2879658";"2870264";"1.0001583234136873";"undirected"
"2879658";"2870499";"1.010204081632653";"undirected"
"2879658";"2879211";"1.0000675679187523";"undirected"
"311429";"327914";"1.0017376194613379";"undirected"
"311429";"16702";"1.0000192085144766";"undirected"
"311429";"70077";"1.0000409766791474";"undirected"
"311429";"1122819";"1.0002592016588907";"undirected"
"311429";"524942";"1.0000242966130521";"undirected"
"311429";"201470";"1.0000717276479616";"undirected"
"311429";"709400";"1.0000087109032312";"undirected"
"311429";"2511817";"1.0000034912178415";"undirected"
"311429";"13314";"1.0000092375062428";"undirected"
"311429";"2864174";"1.00021017234132";"undirected"
"311429";"1864793";"1.0003802320443125";"undirected"
"311429";"2676034";"1.000930781629549";"undirected"
"311429";"54735";"1.00016936495839";"undirected"
"311429";"2332236";"1.000046635265588";"undirected"
"311429";"2377488";"1.0000963812485826";"undirected"
"311429";"2865131";"1.0009290802105915";"undirected"
"311429";"1902689";"1.0005629045876723";"undirected"
"311429";"1939692";"1.0004180932686983";"undirected"
"311429";"2869992";"1.001132502831257";"undirected"
"311429";"2198248";"1.0013513513513514";"undirected"
"311429";"482045";"1.000015867141737";"undirected"
"311429";"338722";"1.0000156572917565";"undirected"
"311429";"1829794";"1.000016606330333";"undirected"
"311429";"2554809";"1.00001766222756";"undirected"
"311429";"1051661";"1.0000161221846635";"undirected"
"311429";"1068331";"1.0001354294807407";"undirected"
"311429";"2870700";"1.000383435582822";"undirected"
"311429";"527832";"1.0000251422867188";"undirected"
"311429";"179692";"1.0000001226279538";"undirected"
"311429";"454175";"1.0000581777079645";"undirected"
"311429";"2875104";"1.0012376237623763";"undirected"
"311429";"2858905";"1.0006487889273357";"undirected"
"311429";"1240960";"1.0000026138460654";"undirected"
"311429";"1855368";"1.000343878954608";"undirected"
"311429";"2867079";"1.0018261028356767";"undirected"
"311429";"2875312";"1.0005530973451326";"undirected"
"385157";"16702";"1.000005357045807";"undirected"
"385157";"2400804";"1.0000186197331933";"undirected"
"385157";"709400";"1.0000003262480865";"undirected"
"385157";"443241";"1.0000490540398088";"undirected"
"385157";"13314";"1.0000003151835788";"undirected"
"385157";"2512411";"1.000001001613098";"undirected"
"385157";"2864678";"1.000042784147862";"undirected"
"385157";"2877080";"1.0000468310958477";"undirected"
"385157";"2877151";"1.0001987956597485";"undirected"
"385157";"2377488";"1.0000002648036845";"undirected"
"385157";"2877413";"1.0002460327223521";"undirected"
"385157";"239657";"1.0000023036910686";"undirected"
"385157";"690244";"1.0000009295172982";"undirected"
"385157";"129268";"1.000009498846449";"undirected"
"385157";"2468108";"1.000014535464717";"undirected"
"385157";"2595397";"1.00004112123912";"undirected"
"385157";"338722";"1.0000001741777107";"undirected"
