"source";"target";"weight"
"709400";"3769699";"5.0"
"217578";"3769699";"25.0"
"709400";"2935228";"5.0"
"217578";"2935228";"80.0"
"2175759";"3573327";"34.0"
"709400";"4326573";"11.0"
"217578";"4326573";"255.0"
"781165";"1540084";"20.0"
"2512411";"2698148";"21.0"
"2878384";"2698148";"11.0"
"4223261";"1044059";"11.0"
"2909744";"482045";"5.0"
"2870682";"338722";"118.0"
"1197054";"338722";"6.0"
"2876122";"338722";"2.0"
"237056";"338722";"93.0"
"2698148";"2876849";"9.0"
"2876849";"274968";"1.0"
"338722";"3346965";"6.0"
"338722";"4164761";"1.0"
"2749811";"338722";"12.0"
"2749811";"2787436";"57.0"
"2787436";"2749811";"60.0"
"2321124";"338722";"36.0"
"182754";"172172";"3.0"
"172172";"182754";"2.0"
"338722";"1585847";"2.0"
"338722";"1240960";"9.0"
"2326342";"4803623";"10.0"
"4803623";"2326342";"4.0"
"781165";"338722";"29.0"
"2998482";"338722";"8.0"
"145342";"338722";"13.0"
"1240960";"2998482";"238.0"
"2998482";"1240960";"37.0"
"145342";"1240960";"40.0"
"1223265";"2512411";"40.0"
"1223265";"1829794";"5.0"
"2878777";"1829794";"48.0"
"604092";"2332236";"2.0"
"604092";"4326573";"18.0"
"2864203";"198696";"5.0"
"4803595";"604092";"35.0"
"2866415";"91601";"3.0"
"91601";"2866415";"2.0"
"1197054";"2998482";"25.0"
"2843884";"574565";"21.0"
"2843884";"338722";"5.0"
"2877992";"172172";"12.0"
"217578";"516518";"1350.0"
"1794989";"359244";"1.0"
"217578";"359244";"5.0"
"2551385";"2883160";"5.0"
"237056";"2883160";"5.0"
"1240960";"2866415";"20.0"
"401408";"926962";"4.0"
"563803";"926962";"15.0"
"563803";"401408";"1.0"
"926962";"401408";"2.0"
"2870546";"338722";"30.0"
"2870546";"3569360";"19.0"
"3569360";"2870546";"2.0"
"827919";"182754";"5.0"
"700473";"2998482";"5.0"
"359244";"2998482";"16.0"
"217578";"700473";"195.0"
"359244";"700473";"34.0"
"1794989";"2867181";"3.0"
"217578";"2867181";"920.0"
"1794989";"2098268";"4.0"
"2098268";"1794989";"2.0"
"6085";"2866000";"7.0"
"606920";"2870269";"1.0"
"606920";"2377488";"2.0"
"606920";"4803639";"1.0"
"419225";"606920";"12.0"
"419225";"2870269";"1.0"
"419225";"2377488";"49.0"
"419225";"4803639";"7.0"
"2870269";"606920";"23.0"
"2870269";"2377488";"8.0"
"2870269";"4803639";"3.0"
"1700207";"680178";"1.0"
"781165";"680178";"28.0"
"338722";"443241";"5.0"
"2866371";"91601";"8.0"
"149562";"4803623";"5.0"
"149562";"2175759";"10.0"
"2428282";"748402";"185.0"
"217578";"748402";"1115.0"
"748402";"64354";"5.0"
"2428282";"64354";"5.0"
"217578";"64354";"25.0"
"2873138";"1240960";"28.0"
"2873138";"4803639";"6.0"
"91601";"2866371";"2.0"
"198696";"1240960";"13.0"
"6085";"1484613";"6.0"
"217578";"1484613";"3120.0"
"2867116";"91601";"14.0"
"4932530";"2867116";"5.0"
"2867116";"4504976";"6.0"
"2516598";"497960";"6.0"
"497960";"2516598";"1.0"
"2876871";"524942";"5.0"
"149562";"338722";"24.0"
"604092";"4803595";"19.0"
"604092";"172172";"22.0"
"172172";"604092";"34.0"
"604092";"338722";"21.0"
"953112";"338722";"24.0"
"240047";"4803639";"1.0"
"2998482";"574565";"1.0"
"1961726";"574565";"1.0"
"827919";"574565";"25.0"
"574565";"338722";"62.0"
"2219449";"574565";"1.0"
"2219449";"338722";"1.0"
"338722";"574565";"60.0"
"574565";"827919";"3.0"
"3911389";"827919";"25.0"
"91601";"2870546";"21.0"
"781165";"2016912";"17.0"
"1451143";"2858862";"2.0"
