"source";"target";"weight";"type"
"4222";"3788107";"1.3158288441219634";"undirected"
"4222";"2047367";"1.1596053176794336";"undirected"
"4222";"56708";"1.000567570343629";"undirected"
"4222";"2870700";"1.250515013610954";"undirected"
"4222";"2428282";"1.120479896891639";"undirected"
"4222";"4447716";"1.120310550328832";"undirected"
"4222";"2862562";"1.0004723034078886";"undirected"
"4222";"2870712";"1.1198419685576988";"undirected"
"4222";"2219449";"1.0003583405825096";"undirected"
"4222";"237056";"1.0001081835636834";"undirected"
"4222";"2887205";"1.165653714613364";"undirected"
"4222";"577065";"1.003590992068816";"undirected"
"4222";"1257018";"1.0119363306990627";"undirected"
"4222";"2797113";"1.0002166089150926";"undirected"
"4222";"3911389";"1.0000087090128096";"undirected"
"4222";"2879211";"1.021691155507316";"undirected"
"4222";"1863396";"1.335925873446571";"undirected"
"4222";"2248393";"1.0000694474604692";"undirected"
"4222";"2879219";"1.0000530901139844";"undirected"
"4222";"3415798";"1.000370431007326";"undirected"
"4222";"2871136";"1.259913549127688";"undirected"
"4222";"2326344";"1.0003282688790365";"undirected"
"4222";"4841252";"1.0079639366819158";"undirected"
"4222";"2883481";"1.136213176029729";"undirected"
"4222";"1240960";"1.0004731913333393";"undirected"
"4222";"2748306";"1.0002227935115664";"undirected"
"4222";"348055";"1.0005172400264395";"undirected"
"4222";"4427745";"1.2722120484281625";"undirected"
"4222";"4800412";"1.162483695498404";"undirected"
"4222";"1540084";"1.0004859453064967";"undirected"
"4222";"401408";"1.0807789144207114";"undirected"
"4222";"4370507";"1.0004444358472286";"undirected"
"4222";"4550747";"1.1392144979888625";"undirected"
"4222";"700473";"1.028819252310345";"undirected"
"4222";"340028";"1.0436848680911683";"undirected"
"4222";"2867310";"1.0002083949701368";"undirected"
"4222";"348237";"1.0004467727648882";"undirected"
"4222";"2875439";"1.1504754368289531";"undirected"
"4222";"491626";"1.0002659883941216";"undirected"
"3395738";"172172";"1.0001107920159116";"undirected"
"3395738";"1290410";"1.0000788783658625";"undirected"
"3395738";"2863241";"1.0001498790827879";"undirected"
"3395738";"2998482";"1.000137351170015";"undirected"
"3395738";"3752147";"1.1740507813032302";"undirected"
"3395738";"499911";"1.0001483662864585";"undirected"
"3395738";"4014289";"1.0571786475142169";"undirected"
"3395738";"680178";"1.0001109730092452";"undirected"
"3395738";"3715322";"1.0000583316793419";"undirected"
"3395738";"1818947";"1.1226370739234892";"undirected"
"3395738";"1700207";"1.0001071151778125";"undirected"
"3395738";"414089";"1.0001046630036183";"undirected"
"3395738";"156047";"1.000065953615892";"undirected"
"3395738";"516518";"1.000084948468189";"undirected"
"3395738";"57763";"1.000097426433079";"undirected"
"3395738";"3801561";"1.0001163703649962";"undirected"
"3395738";"864704";"1.0001241328029815";"undirected"
"3395738";"1860075";"1.2936390119612606";"undirected"
"3395738";"631252";"1.000028071494389";"undirected"
"3395738";"217578";"1.000114681622132";"undirected"
"3395738";"4350515";"1.0001463592114441";"undirected"
"3395738";"3187245";"1.119946532785889";"undirected"
"3395738";"2859566";"1.0000428961749488";"undirected"
"3395738";"25107";"1.185048825499931";"undirected"
"3395738";"827919";"1.0623959569368713";"undirected"
"3395738";"2359952";"1.1018420739605423";"undirected"
"3395738";"3568273";"1.0642545048388212";"undirected"
"3395738";"524942";"1.0001007290203463";"undirected"
"3395738";"2052772";"1.000036795455915";"undirected"
"3395738";"2876122";"1.0000018527753571";"undirected"
"3395738";"4518516";"1.1696579136953058";"undirected"
"3395738";"2843352";"1.2033300421168478";"undirected"
"3395738";"3388114";"1.000187278986505";"undirected"
"3395738";"2843365";"1.0827268413372229";"undirected"
"3395738";"2175759";"1.0001379928083003";"undirected"
"3395738";"709400";"1.0011032482196294";"undirected"
"3395738";"2843377";"1.1596084298805835";"undirected"
"3395738";"4563715";"1.0001757681572816";"undirected"
"3395738";"2909028";"1.0000069490180965";"undirected"
"3395738";"152400";"1.08138575860851";"undirected"
"3395738";"443241";"1.000198291207968";"undirected"
"3395738";"4363190";"1.0031744662170547";"undirected"
"3395738";"1844099";"1.0857763676979764";"undirected"
"3395738";"1794989";"1.1060597675653279";"undirected"
"3395738";"2909044";"1.145928545589677";"undirected"
"3395738";"578473";"1.0220130101810678";"undirected"
"3395738";"4158332";"1.0102949056343449";"undirected"
"3395738";"1254330";"1.000036151295004";"undirected"
"3395738";"500683";"1.0007383424305552";"undirected"
"3395738";"4350861";"1.0001753665547435";"undirected"
"3395738";"1258462";"1.0001580995989927";"undirected"
"3395738";"2511817";"1.0000883372611256";"undirected"
"3395738";"3011522";"1.0001525770495703";"undirected"
"3395738";"4604988";"1.158675980714491";"undirected"
"3395738";"2114591";"1.0362109546299227";"undirected"
"3395738";"13314";"1.0001026493381617";"undirected"
"3395738";"455687";"1.0000191018364122";"undirected"
"3395738";"1197126";"1.004767790195152";"undirected"
"3395738";"4539384";"1.164406508579171";"undirected"
"3395738";"189508";"1.0001477182331922";"undirected"
"3395738";"62534";"1.0000754233999758";"undirected"
"3395738";"74857";"1.0002254813180809";"undirected"
"3395738";"3839029";"1.0318445614431988";"undirected"
"3395738";"574565";"1.0000683076084644";"undirected"
"3395738";"3789981";"1.021142849766634";"undirected"
"3395738";"3130481";"1.1068889375621564";"undirected"
"3395738";"1660108";"1.000177411894794";"undirected"
"3395738";"2876623";"1.0001259981296606";"undirected"
"3395738";"2323675";"1.0000925248514336";"undirected"
"3395738";"2323686";"1.275346963551028";"undirected"
"3395738";"2843884";"1.0001124798787095";"undirected"
"3395738";"1799405";"1.0001854270372699";"undirected"
"3395738";"4326573";"1.0000135026053274";"undirected"
"3395738";"4941112";"1.0783197227303738";"undirected"
"3395738";"2749737";"1.3720320910219381";"undirected"
"3395738";"1238306";"1.000106445764404";"undirected"
"3395738";"2323699";"1.0001518647756533";"undirected"
"3395738";"226627";"1.0000575505569356";"undirected"
"3395738";"2884961";"1.0560453899118525";"undirected"
"3395738";"1041755";"1.0001225547804393";"undirected"
"3395738";"2102589";"1.0808509155864456";"undirected"
"3395738";"2262332";"1.1712682935069567";"undirected"
"3395738";"1417";"1.0001615402072477";"undirected"
"3395738";"4097411";"1.0804559059445318";"undirected"
"3395738";"2749811";"1.0000760829382718";"undirected"
"3395738";"1201556";"1.2673638105428935";"undirected"
"3395738";"2901456";"1.00007662877729";"undirected"
"3395738";"2885099";"1.0000954351004256";"undirected"
"3395738";"3642846";"1.0000867486833582";"undirected"
"3395738";"91601";"1.0000826434153518";"undirected"
"3395738";"1283544";"1.0001273298892832";"undirected"
"3395738";"284147";"1.2435036949910196";"undirected"
"3395738";"751096";"1.0001512509041923";"undirected"
"3395738";"2512411";"1.0000447022108703";"undirected"
"3395738";"2876919";"1.098966571778937";"undirected"
"3395738";"996901";"1.2548850736445278";"undirected"
"3395738";"2876927";"1.0106789902796898";"undirected"
"3395738";"4159076";"1.0531564683903734";"undirected"
"3395738";"3573327";"1.0001456731287592";"undirected"
"3395738";"751192";"1.0000713657740594";"undirected"
"3395738";"2872896";"1.0590840162977995";"undirected"
"3395738";"2303631";"1.0404226188107026";"undirected"
"3395738";"2516598";"1.0000729114745779";"undirected"
"3395738";"2303610";"1.0001282468658272";"undirected"
"3395738";"2016912";"1.0001274539348854";"undirected"
"3395738";"2557649";"1.0000004418798325";"undirected"
"3395738";"3569360";"1.000163895625782";"undirected"
"3395738";"1062628";"1.0001120399201497";"undirected"
"3395738";"34522";"1.0001110249844045";"undirected"
"3395738";"2897604";"1.2244251617629782";"undirected"
"3395738";"75499";"1.0000475342659623";"undirected"
"3395738";"63218";"1.000024294821163";"undirected"
"3395738";"2377488";"1.0000806260559545";"undirected"
"3395738";"1414923";"1.0000030834710996";"undirected"
"3395738";"1050359";"1.138319693978774";"undirected"
"3395738";"2021104";"1.0001735038697044";"undirected"
"3395738";"2864904";"1.0944578113700683";"undirected"
"3395738";"1484613";"1.0000922766757567";"undirected"
"3395738";"14145";"1.0001131102073726";"undirected"
"3395738";"2774884";"1.0000034794966954";"undirected"
"3395738";"3938111";"1.0025364457527273";"undirected"
"3395738";"2389909";"1.0000056744832557";"undirected"
"3395738";"350075";"1.0111958336427647";"undirected"
"3395738";"2008945";"1.0001143095529563";"undirected"
"3395738";"2897784";"1.000099158830622";"undirected"
"3395738";"92055";"1.4564084261050698";"undirected"
"3395738";"4212701";"1.0001616367895376";"undirected"
"3395738";"350116";"1.0001468366174873";"undirected"
"3395738";"145342";"1.0001404079834222";"undirected"
"3395738";"161730";"1.0001312602072856";"undirected"
"3395738";"6085";"1.110297957420411";"undirected"
"3395738";"3930060";"1.2434875286962908";"undirected"
"3395738";"2451478";"1.0383938870840308";"undirected"
"3395738";"817175";"1.3965749663571854";"undirected"
"3395738";"1284140";"1.000136344112439";"undirected"
"3395738";"239657";"1.0001296737762957";"undirected"
"3395738";"198696";"1.0001153593258316";"undirected"
"3395738";"1738767";"2.309413848513515";"undirected"
"3395738";"2881542";"1.0896503752912472";"undirected"
"3395738";"2639964";"1.000015410171685";"undirected"
"3395738";"149562";"1.0000935714734496";"undirected"
"3395738";"2787436";"1.0001322645831743";"undirected"
"3395738";"690244";"1.0000423856293088";"undirected"
"3395738";"2107452";"1.000142886588477";"undirected"
"3395738";"4241590";"1.004530651661817";"undirected"
"3395738";"178297";"1.0001097662152318";"undirected"
"3395738";"129150";"1.0306963829917093";"undirected"
"3395738";"2631846";"1.0000944228075355";"undirected"
"3395738";"1239277";"1.0000258663558073";"undirected"
"3395738";"129268";"1.0000034341115602";"undirected"
"3395738";"2246937";"1.0000875285952917";"undirected"
"3395738";"2861330";"1.0001048419249323";"undirected"
"3395738";"1337589";"1.0240170938087039";"undirected"
"3395738";"497960";"1.0000716208685867";"undirected"
"3395738";"1947975";"1.1376730813256841";"undirected"
"3395738";"4466947";"1.0000062651421282";"undirected"
"3395738";"223555";"1.0522846507658188";"undirected"
"3395738";"211273";"1.0000389267698704";"undirected"
"3395738";"383311";"1.000014441775815";"undirected"
"3395738";"2885944";"1.1832083100623976";"undirected"
"3395738";"1526123";"1.0000672489564588";"undirected"
"3395738";"2238787";"1.0000052729668143";"undirected"
"3395738";"2877833";"1.0001088115756231";"undirected"
"3395738";"2865586";"1.000142620744244";"undirected"
