"source";"target";"weight";"type"
"667801";"2114591";"3.0";"undirected"
"667801";"2880716";"4.0";"undirected"
"667801";"2262332";"4.0";"undirected"
"667801";"2877000";"4.0";"undirected"
"667801";"2877413";"4.0";"undirected"
"667801";"1239277";"1.0";"undirected"
"667801";"2861337";"1.0";"undirected"
"667801";"2246937";"1.0";"undirected"
"667801";"711065";"1.0";"undirected"
"667801";"522853";"1.0";"undirected"
"667801";"2595397";"5.0";"undirected"
"667801";"2505490";"1.0";"undirected"
"667801";"338722";"3.0";"undirected"
"667801";"2866000";"1.0";"undirected"
"667801";"2866022";"3.0";"undirected"
"667801";"781165";"3.0";"undirected"
"667801";"2882417";"3.0";"undirected"
"667801";"588755";"1.0";"undirected"
"667801";"4803636";"1.0";"undirected"
"667801";"4803637";"1.0";"undirected"
"667801";"384195";"1.0";"undirected"
"667801";"2866455";"4.0";"undirected"
"667801";"2878759";"1.0";"undirected"
"667801";"56708";"1.0";"undirected"
"667801";"2870700";"4.0";"undirected"
"667801";"2874867";"4.0";"undirected"
"667801";"2879211";"4.0";"undirected"
"667801";"2871136";"3.0";"undirected"
"667801";"1240960";"4.0";"undirected"
"667801";"348055";"1.0";"undirected"
"1290410";"2998482";"5.0";"undirected"
"1290410";"499911";"1.0";"undirected"
"1290410";"680178";"1.0";"undirected"
"1290410";"3346697";"1.0";"undirected"
"1290410";"2273589";"4.0";"undirected"
"1290410";"2273594";"1.0";"undirected"
"1290410";"2273592";"1.0";"undirected"
"1290410";"1700207";"4.0";"undirected"
"1290410";"414089";"1.0";"undirected"
"1290410";"516518";"1.0";"undirected"
"1290410";"3801561";"1.0";"undirected"
"1290410";"864704";"5.0";"undirected"
"1290410";"631252";"1.0";"undirected"
"1290410";"827919";"1.0";"undirected"
"1290410";"524942";"1.0";"undirected"
"1290410";"2175759";"1.0";"undirected"
"1290410";"1254330";"1.0";"undirected"
"1290410";"2511817";"1.0";"undirected"
"1290410";"13314";"1.0";"undirected"
"1290410";"455687";"1.0";"undirected"
"1290410";"62534";"3.0";"undirected"
"1290410";"574565";"6.0";"undirected"
"1290410";"2323673";"3.0";"undirected"
"1290410";"2323676";"1.0";"undirected"
"1290410";"2323675";"2.0";"undirected"
"1290410";"4326573";"1.0";"undirected"
"1290410";"1238306";"1.0";"undirected"
"1290410";"1041755";"1.0";"undirected"
"1290410";"5470";"1.0";"undirected"
"1290410";"2885099";"1.0";"undirected"
"1290410";"3642846";"3.0";"undirected"
"1290410";"91601";"5.0";"undirected"
"1290410";"1283544";"1.0";"undirected"
"1290410";"2512411";"1.0";"undirected"
"1290410";"751192";"1.0";"undirected"
"1290410";"2303631";"4.0";"undirected"
"1290410";"2516598";"6.0";"undirected"
"1290410";"2303610";"1.0";"undirected"
"1290410";"34522";"1.0";"undirected"
"1290410";"2377488";"3.0";"undirected"
"1290410";"1414923";"1.0";"undirected"
"1290410";"2279173";"1.0";"undirected"
"1290410";"2279179";"4.0";"undirected"
"1290410";"1484613";"1.0";"undirected"
"1290410";"14145";"1.0";"undirected"
"1290410";"350075";"1.0";"undirected"
"1290410";"1058702";"1.0";"undirected"
"1290410";"2897784";"1.0";"undirected"
"1290410";"2254710";"1.0";"undirected"
"1290410";"350116";"4.0";"undirected"
"1290410";"145342";"3.0";"undirected"
"1290410";"1284140";"1.0";"undirected"
"1290410";"239657";"1.0";"undirected"
"1290410";"198696";"1.0";"undirected"
"1290410";"149562";"1.0";"undirected"
"1290410";"2787436";"1.0";"undirected"
"1290410";"690244";"1.0";"undirected"
"1290410";"202837";"2.0";"undirected"
"1290410";"178297";"1.0";"undirected"
"1290410";"2631846";"1.0";"undirected"
"1290410";"1239277";"1.0";"undirected"
"1290410";"2246937";"1.0";"undirected"
"1290410";"2861330";"1.0";"undirected"
"1290410";"497960";"1.0";"undirected"
"1290410";"2877833";"1.0";"undirected"
"1290410";"2865586";"1.0";"undirected"
"1290410";"2877980";"1.0";"undirected"
"1290410";"2877992";"1.0";"undirected"
"1290410";"563803";"1.0";"undirected"
"1290410";"522853";"1.0";"undirected"
"1290410";"2878023";"1.0";"undirected"
"1290410";"121526";"3.0";"undirected"
"1290410";"2321125";"4.0";"undirected"
"1290410";"2321129";"4.0";"undirected"
"1290410";"482045";"1.0";"undirected"
"1290410";"1772322";"1.0";"undirected"
"1290410";"338722";"6.0";"undirected"
"1290410";"359244";"1.0";"undirected"
"1290410";"826176";"4.0";"undirected"
"1290410";"781165";"6.0";"undirected"
"1290410";"2698148";"1.0";"undirected"
"1290410";"1829794";"4.0";"undirected"
"1290410";"4803639";"1.0";"undirected"
"1290410";"4803636";"1.0";"undirected"
"1290410";"4803638";"4.0";"undirected"
"1290410";"4803637";"1.0";"undirected"
"1290410";"474133";"1.0";"undirected"
"1290410";"27688";"5.0";"undirected"
"1290410";"4803595";"1.0";"undirected"
"1290410";"4803623";"1.0";"undirected"
"1290410";"3021971";"1.0";"undirected"
"1290410";"1965205";"3.0";"undirected"
"1290410";"474294";"1.0";"undirected"
"1290410";"1486007";"1.0";"undirected"
"1290410";"1068331";"4.0";"undirected"
"1290410";"56708";"1.0";"undirected"
"1290410";"2219449";"1.0";"undirected"
"1290410";"2797113";"1.0";"undirected"
"1290410";"2277026";"3.0";"undirected"
"1290410";"3415798";"1.0";"undirected"
"1290410";"2326351";"4.0";"undirected"
"1290410";"2326369";"1.0";"undirected"
"1290410";"2326342";"2.0";"undirected"
"1290410";"2326344";"2.0";"undirected"
"1290410";"2326348";"1.0";"undirected"
"1290410";"1240960";"1.0";"undirected"
"1290410";"2748306";"1.0";"undirected"
"1290410";"16367";"4.0";"undirected"
"1290410";"4370507";"1.0";"undirected"
"1290410";"2867310";"1.0";"undirected"
"1290410";"348237";"1.0";"undirected"
"1290410";"491626";"1.0";"undirected"
"520350";"338722";"3.0";"undirected"
"520350";"4803595";"1.0";"undirected"
"1781923";"2843365";"3.0";"undirected"
"2863241";"2998482";"1.0";"undirected"
"2863241";"499911";"1.0";"undirected"
"2863241";"680178";"1.0";"undirected"
"2863241";"3346697";"1.0";"undirected"
"2863241";"1700207";"1.0";"undirected"
"2863241";"414089";"1.0";"undirected"
"2863241";"3801561";"1.0";"undirected"
"2863241";"864704";"1.0";"undirected"
"2863241";"631252";"1.0";"undirected"
"2863241";"4350515";"1.0";"undirected"
"2863241";"524942";"1.0";"undirected"
"2863241";"1585847";"1.0";"undirected"
"2863241";"2175759";"1.0";"undirected"
"2863241";"4563715";"1.0";"undirected"
"2863241";"443241";"1.0";"undirected"
"2863241";"1254330";"1.0";"undirected"
"2863241";"4350861";"1.0";"undirected"
"2863241";"2511817";"1.0";"undirected"
"2863241";"3011522";"1.0";"undirected"
"2863241";"13314";"1.0";"undirected"
"2863241";"455687";"1.0";"undirected"
"2863241";"74857";"4.0";"undirected"
"2863241";"574565";"1.0";"undirected"
"2863241";"2843884";"1.0";"undirected"
"2863241";"1238306";"1.0";"undirected"
"2863241";"1041755";"1.0";"undirected"
"2863241";"5470";"1.0";"undirected"
"2863241";"1417";"1.0";"undirected"
"2863241";"2749811";"1.0";"undirected"
"2863241";"2885099";"1.0";"undirected"
"2863241";"54735";"3.0";"undirected"
"2863241";"1283544";"1.0";"undirected"
"2863241";"751096";"1.0";"undirected"
"2863241";"2512411";"1.0";"undirected"
"2863241";"2303610";"1.0";"undirected"
"2863241";"2016912";"1.0";"undirected"
"2863241";"3569360";"4.0";"undirected"
"2863241";"34522";"1.0";"undirected"
"2863241";"2377488";"1.0";"undirected"
"2863241";"1414923";"1.0";"undirected"
"2863241";"2021104";"1.0";"undirected"
"2863241";"1484613";"1.0";"undirected"
"2863241";"14145";"1.0";"undirected"
"2863241";"2774884";"1.0";"undirected"
"2863241";"2008945";"1.0";"undirected"
"2863241";"2897784";"1.0";"undirected"
"2863241";"2254710";"1.0";"undirected"
"2863241";"4212701";"1.0";"undirected"
"2863241";"350116";"1.0";"undirected"
"2863241";"145342";"1.0";"undirected"
"2863241";"161730";"1.0";"undirected"
"2863241";"1284140";"1.0";"undirected"
"2863241";"239657";"1.0";"undirected"
"2863241";"198696";"1.0";"undirected"
"2863241";"149562";"1.0";"undirected"
"2863241";"2787436";"1.0";"undirected"
"2863241";"690244";"1.0";"undirected"
"2863241";"2107452";"1.0";"undirected"
"2863241";"178297";"1.0";"undirected"
"2863241";"2631846";"1.0";"undirected"
"2863241";"1239277";"1.0";"undirected"
"2863241";"2246937";"1.0";"undirected"
"2863241";"2861330";"1.0";"undirected"
"2863241";"497960";"1.0";"undirected"
"2863241";"211273";"1.0";"undirected"
"2863241";"1235319";"1.0";"undirected"
"2863241";"2877833";"1.0";"undirected"
"2863241";"2865586";"1.0";"undirected"
"2863241";"2877992";"1.0";"undirected"
"2863241";"223792";"1.0";"undirected"
"2863241";"3086899";"1.0";"undirected"
"2863241";"522853";"1.0";"undirected"
"2863241";"2878023";"1.0";"undirected"
"2863241";"2931333";"1.0";"undirected"
"2863241";"482045";"1.0";"undirected"
"2863241";"338722";"5.0";"undirected"
"2863241";"359244";"1.0";"undirected"
"2863241";"826176";"1.0";"undirected"
"2863241";"2698148";"1.0";"undirected"
"2863241";"4803639";"1.0";"undirected"
"2863241";"4803636";"3.0";"undirected"
"2863241";"4803638";"1.0";"undirected"
"2863241";"474133";"1.0";"undirected"
"2863241";"564252";"1.0";"undirected"
"2863241";"4140040";"1.0";"undirected"
"2863241";"1797196";"1.0";"undirected"
"2863241";"4803595";"1.0";"undirected"
"2863241";"1567793";"1.0";"undirected"
"2863241";"2899022";"1.0";"undirected"
"2863241";"3021971";"1.0";"undirected"
"2863241";"1965179";"1.0";"undirected"
"2863241";"2227340";"1.0";"undirected"
"2863241";"474294";"1.0";"undirected"
"2863241";"384195";"1.0";"undirected"
"2863241";"60630";"1.0";"undirected"
"2863241";"2862363";"1.0";"undirected"
"2863241";"2870546";"1.0";"undirected"
"2863241";"1068331";"1.0";"undirected"
"2863241";"56708";"1.0";"undirected"
"2863241";"2219449";"1.0";"undirected"
"2863241";"237056";"1.0";"undirected"
"2863241";"2797113";"1.0";"undirected"
"2863241";"3415798";"1.0";"undirected"
"2863241";"1240960";"1.0";"undirected"
"2863241";"4370507";"1.0";"undirected"
"2863241";"2867310";"1.0";"undirected"
"2863241";"348237";"1.0";"undirected"
"2863241";"491626";"1.0";"undirected"
"2859226";"564252";"2.0";"undirected"
"2998482";"499911";"1.0";"undirected"
"2998482";"2879671";"4.0";"undirected"
"2998482";"680178";"4.0";"undirected"
"2998482";"3346697";"1.0";"undirected"
"2998482";"2273583";"1.0";"undirected"
"2998482";"2273594";"1.0";"undirected"
"2998482";"1700207";"5.0";"undirected"
"2998482";"414089";"1.0";"undirected"
"2998482";"516518";"2.0";"undirected"
"2998482";"57763";"1.0";"undirected"
"2998482";"3801561";"1.0";"undirected"
"2998482";"864704";"4.0";"undirected"
"2998482";"631252";"1.0";"undirected"
"2998482";"217578";"2.0";"undirected"
"2998482";"1122819";"4.0";"undirected"
"2998482";"4350515";"1.0";"undirected"
"2998482";"2875921";"4.0";"undirected"
"2998482";"2949653";"1.0";"undirected"
"2998482";"25107";"1.0";"undirected"
"2998482";"827919";"2.0";"undirected"
"2998482";"2884181";"1.0";"undirected"
"2998482";"2359952";"4.0";"undirected"
"2998482";"524942";"5.0";"undirected"
"2998482";"549533";"2.0";"undirected"
"2998482";"2052772";"1.0";"undirected"
"2998482";"1000106";"4.0";"undirected"
"2998482";"2843360";"4.0";"undirected"
"2998482";"2843365";"4.0";"undirected"
"2998482";"2175759";"5.0";"undirected"
"2998482";"709400";"4.0";"undirected"
"2998482";"4563715";"1.0";"undirected"
"2998482";"2909028";"1.0";"undirected"
"2998482";"1885011";"4.0";"undirected"
"2998482";"443241";"3.0";"undirected"
"2998482";"2331554";"3.0";"undirected"
"2998482";"1794989";"4.0";"undirected"
"2998482";"2909041";"4.0";"undirected"
"2998482";"2876296";"1.0";"undirected"
"2998482";"525228";"2.0";"undirected"
"2998482";"2888664";"1.0";"undirected"
"2998482";"2057160";"1.0";"undirected"
"2998482";"1254330";"1.0";"undirected"
"2998482";"500683";"4.0";"undirected"
"2998482";"4350861";"1.0";"undirected"
"2998482";"1258462";"3.0";"undirected"
"2998482";"2511817";"1.0";"undirected"
"2998482";"3011522";"2.0";"undirected"
"2998482";"2114591";"4.0";"undirected"
"2998482";"672777";"4.0";"undirected"
"2998482";"13314";"4.0";"undirected"
"2998482";"2864174";"4.0";"undirected"
"2998482";"1197054";"5.0";"undirected"
"2998482";"455687";"1.0";"undirected"
"2998482";"2909171";"4.0";"undirected"
"2998482";"1197126";"4.0";"undirected"
"2998482";"62534";"1.0";"undirected"
"2998482";"574565";"4.0";"undirected"
"2998482";"1660108";"1.0";"undirected"
"2998482";"2323676";"3.0";"undirected"
"2998482";"2323675";"3.0";"undirected"
"2998482";"2323686";"3.0";"undirected"
"2998482";"2843884";"1.0";"undirected"
"2998482";"2323689";"1.0";"undirected"
"2998482";"759007";"5.0";"undirected"
"2998482";"4326573";"1.0";"undirected"
"2998482";"611592";"1.0";"undirected"
"2998482";"2749737";"1.0";"undirected"
"2998482";"1238306";"1.0";"undirected"
"2998482";"2323699";"3.0";"undirected"
"2998482";"2860382";"4.0";"undirected"
"2998482";"1942892";"4.0";"undirected"
"2998482";"1041755";"5.0";"undirected"
"2998482";"2262332";"4.0";"undirected"
"2998482";"5470";"1.0";"undirected"
"2998482";"1417";"1.0";"undirected"
"2998482";"2983284";"2.0";"undirected"
"2998482";"2749811";"4.0";"undirected"
"2998482";"2319758";"2.0";"undirected"
"2998482";"2901456";"1.0";"undirected"
"2998482";"2885099";"1.0";"undirected"
"2998482";"3642846";"1.0";"undirected"
"2998482";"91601";"4.0";"undirected"
"2998482";"1283544";"5.0";"undirected"
"2998482";"751096";"5.0";"undirected"
"2998482";"2512411";"1.0";"undirected"
"2998482";"3573327";"2.0";"undirected"
"2998482";"751192";"1.0";"undirected"
"2998482";"181839";"4.0";"undirected"
"2998482";"2909744";"4.0";"undirected"
"2998482";"2303631";"1.0";"undirected"
"2998482";"2881198";"1.0";"undirected"
"2998482";"2516598";"2.0";"undirected"
"2998482";"2303610";"1.0";"undirected"
"2998482";"2016912";"1.0";"undirected"
"2998482";"3569360";"1.0";"undirected"
"2998482";"2877111";"4.0";"undirected"
"2998482";"1062628";"1.0";"undirected"
"2998482";"34522";"1.0";"undirected"
"2998482";"75499";"1.0";"undirected"
"2998482";"2377488";"4.0";"undirected"
"2998482";"1414923";"5.0";"undirected"
"2998482";"440058";"4.0";"undirected"
"2998482";"2021104";"1.0";"undirected"
"2998482";"1484613";"1.0";"undirected"
"2998482";"14145";"5.0";"undirected"
"2998482";"2774884";"1.0";"undirected"
"2998482";"2873138";"4.0";"undirected"
"2998482";"2008945";"1.0";"undirected"
"2998482";"2897784";"1.0";"undirected"
"2998482";"2254710";"1.0";"undirected"
"2998482";"4212701";"2.0";"undirected"
"2998482";"350116";"4.0";"undirected"
"2998482";"653228";"1.0";"undirected"
"2998482";"292776";"1.0";"undirected"
"2998482";"145342";"6.0";"undirected"
"2998482";"2181040";"4.0";"undirected"
"2998482";"313303";"4.0";"undirected"
"2998482";"1284140";"1.0";"undirected"
"2998482";"2091036";"1.0";"undirected"
"2998482";"239657";"3.0";"undirected"
"2998482";"198696";"1.0";"undirected"
"2998482";"1738767";"1.0";"undirected"
"2998482";"2787436";"1.0";"undirected"
"2998482";"690244";"1.0";"undirected"
"2998482";"2660416";"4.0";"undirected"
"2998482";"178297";"2.0";"undirected"
"2998482";"2328734";"1.0";"undirected"
"2998482";"2328735";"1.0";"undirected"
"2998482";"2328740";"3.0";"undirected"
"2998482";"2328739";"2.0";"undirected"
"2998482";"2328744";"1.0";"undirected"
"2998482";"2631846";"5.0";"undirected"
"2998482";"2328747";"1.0";"undirected"
"2998482";"2328706";"3.0";"undirected"
"2998482";"2328709";"4.0";"undirected"
"2998482";"2328718";"3.0";"undirected"
"2998482";"2889857";"3.0";"undirected"
"2998482";"92385";"1.0";"undirected"
"2998482";"2246937";"5.0";"undirected"
"2998482";"2861330";"1.0";"undirected"
"2998482";"497960";"1.0";"undirected"
"2998482";"2877776";"4.0";"undirected"
